Product Interest,Ad ID,Media Agency,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Selecttech Dumbbells,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,,7/20/2017,7/17/2017,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/20/2017,7/17/2017,2,Online Search,Web
Bowflex Max Trainer,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/20/2017,7/17/2017,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/20/2017,7/17/2017,2,Online Search,Web
Bowflex Home Gyms,CAM37662 icaosgcwsl23,TouchPoint Integrated Communications,,7/20/2017,7/17/2017,1,Online Search,Web
Treadclimber,CAM44446 icaosbidsl1,TouchPoint Integrated Communications,,7/20/2017,7/17/2017,1,Online Search,Web
Treadclimber,CAM45437 ICAOFG2TFEED1,TouchPoint Integrated Communications,,7/20/2017,7/17/2017,1,Online Shopping,Web
Bowflex Selecttech Dumbbells,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,,7/20/2017,7/17/2017,4,Online Shopping,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,,7/20/2017,7/17/2017,1,Online Shopping,Web
Bowflex Max Trainer,CAM45692 SAWICAOFG2E,TouchPoint Integrated Communications,,7/20/2017,7/17/2017,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45694 ICASESF14B,Kingstar Media,,7/20/2017,7/17/2017,1,Electronic - Short Form,Call Center Internal
Bowflex Max Trainer,CAM45699 SAWICAEEMAX,Internal,,7/20/2017,7/17/2017,1,Electronic - UnSourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM47283 ICAOSGCDSL12,TouchPoint Integrated Communications,,7/20/2017,7/17/2017,1,Online Search,Web
Bowflex Max Trainer,CAM48226 ICAOXFBESCODE002,Social Code,,7/20/2017,7/17/2017,2,Online Social,Web
Bowflex Selecttech Dumbbells,CAM48226 ICAOXFBESCODE002,Social Code,,7/20/2017,7/17/2017,1,Online Social,Web
Treadclimber,CAM48226 ICAOXFBESCODE002,Social Code,,7/20/2017,7/17/2017,1,Online Social,Web
Bowflex Selecttech Dumbbells,CAM48231 ICAOXFBDSCODE002,Social Code,,7/20/2017,7/17/2017,1,Online Social,Web
Bowflex Max Trainer,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,,7/20/2017,7/17/2017,1,Online Display,Web
Bowflex Selecttech Dumbbells,CAM50721 ICAODG2DDL1,TouchPoint Integrated Communications,,7/20/2017,7/17/2017,2,Online Display,Web
Bowflex Brand,CAM29862 icawbowflexca,Internal,,7/21/2017,7/17/2017,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,Internal,,7/21/2017,7/17/2017,6,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,Internal,,7/21/2017,7/17/2017,2,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM29862 icawbowflexca,Internal,,7/21/2017,7/17/2017,2,Electronic - UnSourced,Web
Treadclimber,CAM29862 icawbowflexca,Internal,,7/21/2017,7/17/2017,2,Electronic - UnSourced,Web
Treadclimber,CAM30841 icaosgctsl2,TouchPoint Integrated Communications,,7/21/2017,7/17/2017,1,Online Search,Web
Bowflex Home Gyms,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,,7/21/2017,7/17/2017,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/21/2017,7/17/2017,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/21/2017,7/17/2017,1,Online Search,Call Center Internal
Treadclimber,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/21/2017,7/17/2017,1,Online Search,Call Center Internal
Bowflex Brand,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/21/2017,7/17/2017,1,Online Search,Web
Bowflex Home Gyms,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/21/2017,7/17/2017,1,Online Search,Web
Bowflex Max Trainer,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/21/2017,7/17/2017,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/21/2017,7/17/2017,2,Online Search,Web
Bowflex Max Trainer,CAM44626 1800BOWFLEX_BMT,Internal,,7/21/2017,7/17/2017,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM44626 1800BOWFLEX_BMT,Internal,,7/21/2017,7/17/2017,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM45694 ICASESF14B,Kingstar Media,,7/21/2017,7/17/2017,3,Electronic - Short Form,Web
Bowflex Selecttech Dumbbells,CAM47283 ICAOSGCDSL12,TouchPoint Integrated Communications,,7/21/2017,7/17/2017,1,Online Search,Web
Bowflex Max Trainer,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,,7/21/2017,7/17/2017,1,Online Display,Web
Bowflex Selecttech Dumbbells,CAM50721 ICAODG2DDL1,TouchPoint Integrated Communications,,7/21/2017,7/17/2017,1,Online Display,Web
Bowflex Brand,CAM29862 icawbowflexca,Internal,,7/22/2017,7/17/2017,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,Internal,,7/22/2017,7/17/2017,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,Internal,,7/22/2017,7/17/2017,2,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM29862 icawbowflexca,Internal,,7/22/2017,7/17/2017,5,Electronic - UnSourced,Web
Treadclimber,CAM29862 icawbowflexca,Internal,,7/22/2017,7/17/2017,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM30841 icaosgctsl2,TouchPoint Integrated Communications,,7/22/2017,7/17/2017,1,Online Search,Web
Bowflex Home Gyms,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/22/2017,7/17/2017,3,Online Search,Web
Bowflex Max Trainer,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/22/2017,7/17/2017,3,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/22/2017,7/17/2017,3,Online Search,Web
Bowflex Home Gyms,CAM37662 icaosgcwsl23,TouchPoint Integrated Communications,,7/22/2017,7/17/2017,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40819 1800SELECTTECH,Internal,,7/22/2017,7/17/2017,1,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM40821 1800BOWFLEX,Internal,,7/22/2017,7/17/2017,1,Un-Sourced,Call Center Internal
Bowflex Revolution,CAM40821 1800BOWFLEX,Internal,,7/22/2017,7/17/2017,1,Un-Sourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,,7/22/2017,7/17/2017,1,Online Search,Web
Bowflex Max Trainer,CAM45327 1800MAXTRAINER,Internal,,7/22/2017,7/17/2017,1,Un-Sourced,Call Center Internal
Treadclimber,CAM45327 1800MAXTRAINER,Internal,,7/22/2017,7/17/2017,2,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,TouchPoint Integrated Communications,,7/22/2017,7/17/2017,1,Online Shopping,Web
Bowflex Selecttech Dumbbells,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,,7/22/2017,7/17/2017,3,Online Shopping,Web
Bowflex Max Trainer,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,,7/22/2017,7/17/2017,1,Online Search,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,Kingstar Media,,7/22/2017,7/17/2017,1,Electronic - Short Form,Web
Treadclimber,CAM45694 ICASESF14B,Kingstar Media,,7/22/2017,7/17/2017,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM47271 ICAOSGCESL10,TouchPoint Integrated Communications,,7/22/2017,7/17/2017,1,Online Search,Web
Treadclimber,CAM48221 ICAOXFBTSCODE002,Social Code,,7/22/2017,7/17/2017,1,Online Social,Web
Bowflex Selecttech Dumbbells,CAM48231 ICAOXFBDSCODE002,Social Code,,7/22/2017,7/17/2017,1,Online Social,Web
Bowflex Home Gyms,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,,7/22/2017,7/17/2017,1,Online Display,Web
Bowflex Max Trainer,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,,7/22/2017,7/17/2017,1,Online Display,Web
Bowflex Revolution,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,,7/22/2017,7/17/2017,1,Online Display,Web
Bowflex HVT,CAM51143 GRITN120HVTL*TIC,TouchPoint Integrated Communications,,7/22/2017,7/17/2017,1,Short Form,Call Center Internal
Bowflex Home Gyms,CAM29862 icawbowflexca,Internal,,7/23/2017,7/17/2017,3,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,Internal,,7/23/2017,7/17/2017,4,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM29862 icawbowflexca,Internal,,7/23/2017,7/17/2017,1,Electronic - UnSourced,Web
Treadclimber,CAM30841 icaosgctsl2,TouchPoint Integrated Communications,,7/23/2017,7/17/2017,1,Online Search,Web
Bowflex Home Gyms,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,,7/23/2017,7/17/2017,2,Online Search,Call Center Internal
Treadclimber,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,,7/23/2017,7/17/2017,1,Online Search,Call Center Internal
Bowflex Brand,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/23/2017,7/17/2017,2,Online Search,Web
Bowflex Home Gyms,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/23/2017,7/17/2017,3,Online Search,Web
Bowflex Max Trainer,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/23/2017,7/17/2017,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/23/2017,7/17/2017,1,Online Search,Web
Treadclimber,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/23/2017,7/17/2017,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40819 1800SELECTTECH,Internal,,7/23/2017,7/17/2017,1,Un-Sourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,,7/23/2017,7/17/2017,1,Online Search,Web
Bowflex Max Trainer,CAM44626 1800BOWFLEX_BMT,Internal,,7/23/2017,7/17/2017,1,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM45327 1800MAXTRAINER,Internal,,7/23/2017,7/17/2017,1,Un-Sourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM45327 1800MAXTRAINER,Internal,,7/23/2017,7/17/2017,1,Un-Sourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,,7/23/2017,7/17/2017,1,Online Shopping,Web
Bowflex Max Trainer,CAM45628 ICAOSBCESL2,TouchPoint Integrated Communications,,7/23/2017,7/17/2017,1,Online Search,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,,7/23/2017,7/17/2017,2,Online Shopping,Web
Bowflex Max Trainer,CAM45692 SAWICAOFG2E,TouchPoint Integrated Communications,,7/23/2017,7/17/2017,1,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45694 ICASESF14B,Kingstar Media,,7/23/2017,7/17/2017,1,Electronic - Short Form,Web
Treadclimber,CAM48221 ICAOXFBTSCODE002,Social Code,,7/23/2017,7/17/2017,1,Online Social,Web
Bowflex Selecttech Dumbbells,CAM48231 ICAOXFBDSCODE002,Social Code,,7/23/2017,7/17/2017,1,Online Social,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,Internal,7/24/2017,7/24/2017,7/24/2017,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,Internal,7/24/2017,7/24/2017,7/24/2017,2,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,7/24/2017,7/24/2017,7/24/2017,1,Online Search,Web
Bowflex Max Trainer,CAM48226 ICAOXFBESCODE002,Social Code,7/24/2017,7/24/2017,7/24/2017,1,Online Social,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,Internal,7/25/2017,7/25/2017,7/24/2017,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,Internal,7/25/2017,7/25/2017,7/24/2017,3,Electronic - UnSourced,Web
Treadclimber,CAM29862 icawbowflexca,Internal,7/25/2017,7/25/2017,7/24/2017,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,7/25/2017,7/25/2017,7/24/2017,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,7/25/2017,7/25/2017,7/24/2017,1,Online Search,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,7/25/2017,7/25/2017,7/24/2017,1,Online Shopping,Web
Bowflex Max Trainer,CAM45694 ICASESF14B,Kingstar Media,7/25/2017,7/25/2017,7/24/2017,1,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,7/25/2017,7/25/2017,7/24/2017,2,Online Display,Web
Bowflex Max Trainer,CAM51559 TLN*C120M350CKST,Kingstar Media,7/25/2017,7/25/2017,7/24/2017,1,Short Form,Call Center Internal
Bowflex Selecttech Dumbbells,CAM29862 icawbowflexca,Internal,7/26/2017,7/26/2017,7/24/2017,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM30851 icaosgcwsl6,TouchPoint Integrated Communications,7/26/2017,7/26/2017,7/24/2017,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM40819 1800SELECTTECH,Internal,7/26/2017,7/26/2017,7/24/2017,1,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,7/26/2017,7/26/2017,7/24/2017,1,Online Search,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,Internal,7/27/2017,7/27/2017,7/24/2017,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,7/27/2017,7/27/2017,7/24/2017,1,Online Shopping,Web
Treadclimber,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,7/27/2017,7/27/2017,7/24/2017,1,Online Shopping,Web
Bowflex Max Trainer,CAM44626 1800BOWFLEX_BMT,Internal,7/28/2017,7/28/2017,7/24/2017,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,TouchPoint Integrated Communications,7/28/2017,7/28/2017,7/24/2017,1,Online Shopping,Web
Bowflex HVT,CAM51339 PALLN120HVTLGTIC,TouchPoint Integrated Communications,7/28/2017,7/28/2017,7/24/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM29862 icawbowflexca,Internal,7/29/2017,7/29/2017,7/24/2017,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,7/29/2017,7/29/2017,7/24/2017,1,Online Display,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,Internal,7/30/2017,7/30/2017,7/24/2017,1,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM29862 icawbowflexca,Internal,7/30/2017,7/30/2017,7/24/2017,1,Electronic - UnSourced,Web
Treadclimber,CAM29862 icawbowflexca,Internal,7/30/2017,7/30/2017,7/24/2017,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,7/30/2017,7/30/2017,7/24/2017,1,Online Search,Web
Bowflex Max Trainer,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,7/30/2017,7/30/2017,7/24/2017,1,Online Search,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,8/3/2017,7/28/2017,7/24/2017,1,Online Shopping,Web
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,Internal,,7/24/2017,7/24/2017,1,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM28157 SALESFOLLOWUP,Internal,,7/24/2017,7/24/2017,1,Un-Sourced,Call Center Internal
Bowflex Brand,CAM29862 icawbowflexca,Internal,,7/24/2017,7/24/2017,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,Internal,,7/24/2017,7/24/2017,1,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,Internal,,7/24/2017,7/24/2017,3,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM29862 icawbowflexca,Internal,,7/24/2017,7/24/2017,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,,7/24/2017,7/24/2017,2,Online Search,Call Center Internal
Bowflex Brand,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/24/2017,7/24/2017,1,Online Search,Web
Bowflex Home Gyms,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/24/2017,7/24/2017,2,Online Search,Web
Bowflex Max Trainer,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/24/2017,7/24/2017,2,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/24/2017,7/24/2017,2,Online Search,Web
Treadclimber,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/24/2017,7/24/2017,1,Online Search,Web
Treadclimber,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,,7/24/2017,7/24/2017,1,Online Search,Web
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,TouchPoint Integrated Communications,,7/24/2017,7/24/2017,1,Online Shopping,Web
Bowflex Selecttech Dumbbells,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,,7/24/2017,7/24/2017,3,Online Shopping,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,,7/24/2017,7/24/2017,1,Online Shopping,Web
Treadclimber,CAM48221 ICAOXFBTSCODE002,Social Code,,7/24/2017,7/24/2017,1,Online Social,Web
Bowflex Max Trainer,CAM48226 ICAOXFBESCODE002,Social Code,,7/24/2017,7/24/2017,1,Online Social,Web
Treadclimber,CAM48226 ICAOXFBESCODE002,Social Code,,7/24/2017,7/24/2017,1,Online Social,Web
Bowflex Selecttech Dumbbells,CAM48231 ICAOXFBDSCODE002,Social Code,,7/24/2017,7/24/2017,3,Online Social,Web
Bowflex Max Trainer,CAM49756 CHLRN120HAM7*TIC,TouchPoint Integrated Communications,,7/24/2017,7/24/2017,1,Short Form,Call Center Internal
Bowflex Max Trainer,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,,7/24/2017,7/24/2017,1,Online Display,Web
Bowflex Selecttech Dumbbells,CAM50721 ICAODG2DDL1,TouchPoint Integrated Communications,,7/24/2017,7/24/2017,2,Online Display,Web
Bowflex Max Trainer,CAM51538 SUNDN60*M350STIC,TouchPoint Integrated Communications,,7/24/2017,7/24/2017,1,Short Form,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,Internal,,7/25/2017,7/24/2017,1,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM29862 icawbowflexca,Internal,,7/25/2017,7/24/2017,6,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,Internal,,7/25/2017,7/24/2017,2,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM29862 icawbowflexca,Internal,,7/25/2017,7/24/2017,5,Electronic - UnSourced,Web
Treadclimber,CAM29862 icawbowflexca,Internal,,7/25/2017,7/24/2017,1,Electronic - UnSourced,Web
Treadclimber,CAM30841 icaosgctsl2,TouchPoint Integrated Communications,,7/25/2017,7/24/2017,1,Online Search,Web
Bowflex Home Gyms,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/25/2017,7/24/2017,1,Online Search,Call Center Internal
Treadclimber,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/25/2017,7/24/2017,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/25/2017,7/24/2017,1,Online Search,Web
Bowflex Max Trainer,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/25/2017,7/24/2017,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/25/2017,7/24/2017,1,Online Search,Web
Bowflex Max Trainer,CAM44456 SAWDOFCATT,TouchPoint Integrated Communications,,7/25/2017,7/24/2017,1,Online Shopping,Call Center Internal
Bowflex Selecttech Dumbbells,CAM45327 1800MAXTRAINER,Internal,,7/25/2017,7/24/2017,1,Un-Sourced,Call Center Internal
Treadclimber,CAM45437 ICAOFG2TFEED1,TouchPoint Integrated Communications,,7/25/2017,7/24/2017,1,Online Shopping,Call Center Internal
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,TouchPoint Integrated Communications,,7/25/2017,7/24/2017,1,Online Shopping,Web
Bowflex Selecttech Dumbbells,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,,7/25/2017,7/24/2017,1,Online Shopping,Web
Bowflex Max Trainer,CAM45628 ICAOSBCESL2,TouchPoint Integrated Communications,,7/25/2017,7/24/2017,1,Online Search,Web
Bowflex Max Trainer,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,,7/25/2017,7/24/2017,4,Online Shopping,Web
Bowflex Selecttech Dumbbells,CAM47283 ICAOSGCDSL12,TouchPoint Integrated Communications,,7/25/2017,7/24/2017,1,Online Search,Web
Treadclimber,CAM48221 ICAOXFBTSCODE002,Social Code,,7/25/2017,7/24/2017,1,Online Social,Web
Treadclimber,CAM48225 ICAOXFBESCODE001,Social Code,,7/25/2017,7/24/2017,1,Online Social,Call Center Internal
Bowflex Max Trainer,CAM48226 ICAOXFBESCODE002,Social Code,,7/25/2017,7/24/2017,3,Online Social,Web
Bowflex Selecttech Dumbbells,CAM48231 ICAOXFBDSCODE002,Social Code,,7/25/2017,7/24/2017,3,Online Social,Web
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,Internal,,7/26/2017,7/24/2017,1,Un-Sourced,Call Center Internal
Treadclimber,CAM28157 SALESFOLLOWUP,Internal,,7/26/2017,7/24/2017,1,Un-Sourced,Call Center Internal
Bowflex Brand,CAM29862 icawbowflexca,Internal,,7/26/2017,7/24/2017,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM29862 icawbowflexca,Internal,,7/26/2017,7/24/2017,10,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM29862 icawbowflexca,Internal,,7/26/2017,7/24/2017,5,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM29862 icawbowflexca,Internal,,7/26/2017,7/24/2017,5,Electronic - UnSourced,Web
Treadclimber,CAM29862 icawbowflexca,Internal,,7/26/2017,7/24/2017,1,Electronic - UnSourced,Web
Treadclimber,CAM30841 icaosgctsl2,TouchPoint Integrated Communications,,7/26/2017,7/24/2017,1,Online Search,Web
Bowflex Home Gyms,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,,7/26/2017,7/24/2017,1,Online Search,Call Center Internal
Bowflex Selecttech Dumbbells,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,,7/26/2017,7/24/2017,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/26/2017,7/24/2017,4,Online Search,Web
Bowflex Max Trainer,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/26/2017,7/24/2017,1,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,,7/26/2017,7/24/2017,3,Online Search,Web
