Lead PI,Ad ID,Media Agency,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71772165,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44948 dofbiefeed1,TouchPoint Integrated Communications,8/17/2017,8/17/2017,8/14/2017,71772570,Online Shopping,Web
Bowflex Home Gyms,CAM30796 SAWDOSG2G,Internal,,8/17/2017,8/14/2017,71772673,Online Search,Call Center Internal
Bowflex Max Trainer,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71772674,Online Search,Web
Bowflex Max Trainer,CAM51747 DODIMGECOLUFDL1,IMG,,8/17/2017,8/14/2017,71772774,Online Display,Web
Bowflex Max Trainer,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71772874,Online Search,Web
Treadclimber,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71772875,Online Search,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71772876,Online Search,Web
Treadclimber,CAM45327 1800MAXTRAINER,Internal,,8/17/2017,8/14/2017,71773077,Un-Sourced,Call Center Internal
Bowflex HVT,CAM50958 DSEHSF17A,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71773178,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71773378,Online Search,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71773479,Electronic - Short Form,Web
Bowflex Max Trainer,CAM28157 SALESFOLLOWUP,Internal,,8/17/2017,8/14/2017,71773579,Un-Sourced,Call Center Internal
Bowflex Selecttech Dumbbells,CAM28157 SALESFOLLOWUP,Internal,,8/17/2017,8/14/2017,71773580,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,Internal,,8/17/2017,8/14/2017,71773581,Un-Sourced,Call Center Internal
Bowflex Brand,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71773582,Online Search,Web
Bowflex Max Trainer,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71773682,Online Search,Web
Bowflex Selecttech Dumbbells,CAM30796 SAWDOSG2G,Internal,,8/17/2017,8/14/2017,71773882,Online Search,Call Center Internal
Bowflex Home Gyms,CAM30796 SAWDOSG2G,Internal,,8/17/2017,8/14/2017,71773883,Online Search,Call Center Internal
Bowflex Brand,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71773884,Online Search,Web
Bowflex Brand,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71773984,Online Search,Web
Bowflex Max Trainer,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71774084,Online Search,Web
Treadclimber,CAM28157 SALESFOLLOWUP,Internal,,8/17/2017,8/14/2017,71774186,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71774189,Online Search,Web
Treadclimber,CAM28157 SALESFOLLOWUP,Internal,,8/17/2017,8/14/2017,71774489,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM44948 dofbiefeed1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71774490,Online Shopping,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71774590,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71774591,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71774690,Online Search,Web
Treadclimber,CAM28157 SALESFOLLOWUP,Internal,,8/17/2017,8/14/2017,71774890,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,Internal,,8/17/2017,8/14/2017,71774891,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM32062 dofg2gfeed1,TouchPoint Integrated Communications,8/17/2017,8/17/2017,8/14/2017,71774892,Online Shopping,Web
Bowflex Max Trainer,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71774994,Online Display,Web
Treadclimber,CAM32123 dofg2tfeed1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71775194,Online Shopping,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71775294,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM47152 DOSBIESL8,TouchPoint Integrated Communications,10/28/2017,8/17/2017,8/14/2017,71775394,Online Search,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71775496,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM51585 HDLNN60*M350CTIC,TouchPoint Integrated Communications,8/17/2017,8/17/2017,8/14/2017,71775596,Short Form,Call Center Internal
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71775697,Online Shopping,Web
Treadclimber,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71775698,Online Shopping,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71775797,Electronic - UnSourced,Web
Treadclimber,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71775798,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45327 1800MAXTRAINER,Internal,8/17/2017,8/17/2017,8/14/2017,71775897,Un-Sourced,Call Center Internal
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71775899,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,Internal,,8/17/2017,8/14/2017,71776000,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM27401 DEFAULTADID,Internal,,8/17/2017,8/14/2017,71776005,Electronic - Short Form,Call Center Internal
Treadclimber,CAM27401 DEFAULTADID,Internal,,8/17/2017,8/14/2017,71776006,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM27401 DEFAULTADID,Internal,,8/17/2017,8/14/2017,71776007,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71776009,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71776109,Online Search,Web
Treadclimber,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71776210,Online Search,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71776310,Online Shopping,Web
Treadclimber,CAM45327 1800MAXTRAINER,Internal,,8/17/2017,8/14/2017,71776610,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM51534 SPKEN60*M350STIC,TouchPoint Integrated Communications,8/17/2017,8/17/2017,8/14/2017,71776613,Short Form,Call Center Internal
Bowflex HVT,CAM51330 CORTN60*HVTL*TIC,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71776616,Short Form,Call Center Internal
Bowflex Selecttech Dumbbells,CAM30750 dosg2dsl2,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71776617,Online Search,Web
Bowflex Max Trainer,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,8/17/2017,8/17/2017,8/14/2017,71776818,Online Display,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71777019,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71777020,Electronic - Short Form,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71777122,Electronic - UnSourced,Web
Bowflex Brand,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71777222,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71777322,Online Search,Web
Bowflex Max Trainer,CAM51748 DODIMGECOLFSUDL1,IMG,,8/17/2017,8/14/2017,71777323,Online Display,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71777422,Electronic - UnSourced,Web
Treadclimber,CAM51748 DODIMGECOLFSUDL1,IMG,,8/17/2017,8/14/2017,71777523,Online Display,Web
Bowflex Max Trainer,CAM51674 ESPLN60*M350STIC,TouchPoint Integrated Communications,8/17/2017,8/17/2017,8/14/2017,71777825,Short Form,Call Center Internal
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71777826,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71777926,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71778026,Online Search,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71778127,Electronic - Short Form,Web
Bowflex Selecttech Dumbbells,CAM37432 dosg2dsl18,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71778227,Online Search,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71778327,Electronic - UnSourced,Web
Results Treadmill,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71778527,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71778627,Online Search,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71778628,Online Search,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71778727,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71778827,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM51526 BRNGN60*M350STIC,TouchPoint Integrated Communications,8/17/2017,8/17/2017,8/14/2017,71778930,Short Form,Call Center Internal
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,8/17/2017,8/17/2017,8/14/2017,71778931,Online Search,Web
Bowflex HVT,CAM50810 DOSG2HSL1,TouchPoint Integrated Communications,8/17/2017,8/17/2017,8/14/2017,71779031,Online Search,Web
Results Treadmill,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71779131,Electronic - UnSourced,Web
Treadclimber,CAM44948 dofbiefeed1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71779233,Online Shopping,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71779234,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71779334,Online Shopping,Web
Bowflex Brand,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71779639,Online Search,Web
Bowflex Max Trainer,CAM50255 SAWDODG2E,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71779843,Online Display,Call Center Internal
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71779844,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM39441 dosbigl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71779944,Online Search,Web
Bowflex Selecttech Dumbbells,CAM51523 IFC*N60*M350STIC,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71780044,Short Form,Call Center Internal
Bowflex Max Trainer,CAM51523 IFC*N60*M350STIC,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71780045,Short Form,Call Center Internal
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71780046,Electronic - Short Form,Web
Treadclimber,CAM51523 IFC*N60*M350STIC,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71780146,Short Form,Call Center Internal
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71780147,Electronic - UnSourced,Web
Treadclimber,CAM51526 BRNGN60*M350STIC,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71780247,Short Form,Call Center Internal
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71780248,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71780348,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71780349,Online Search,Web
Treadclimber,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71780448,Online Search,Web
Bowflex Max Trainer,CAM50256 DODG2EDL1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71780549,Online Display,Web
Bowflex Max Trainer,CAM51536 FOXNN60*M350STIC,TouchPoint Integrated Communications,8/17/2017,8/17/2017,8/14/2017,71780649,Short Form,Call Center Internal
Bowflex Home Gyms,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71780651,Online Search,Web
Treadclimber,CAM32123 dofg2tfeed1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71780751,Online Shopping,Web
Bowflex Max Trainer,CAM50714 DODG2EDL3,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71780851,Online Display,Web
Results Elliptical,CAM50747 1800RESULTSELLIPTICAL,Internal,8/17/2017,8/17/2017,8/14/2017,71780951,Un-Sourced,Call Center Internal
Schwinn,CAM30796 SAWDOSG2G,Internal,,8/17/2017,8/14/2017,71780952,Online Search,Call Center Internal
Bowflex Max Trainer,CAM45729 DOSG2ESL6,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71780963,Online Search,Web
Treadclimber,CAM37655 dosbitsl10,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71781063,Online Search,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71781163,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71781263,Online Search,Web
Bowflex Max Trainer,CAM51537 HICNN60*M350STIC,TouchPoint Integrated Communications,8/17/2017,8/17/2017,8/14/2017,71781364,Short Form,Call Center Internal
Bowflex Max Trainer,CAM44215 SAWDSEESF14A,TouchPoint Integrated Communications,,2/8/2017,2/6/2017,71781365,Electronic - Short Form,Call Center Internal
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71781367,Online Search,Web
Treadclimber,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71781467,Online Search,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71781667,Online Search,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71781769,Electronic - UnSourced,Web
Treadclimber,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71781770,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71781771,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM47152 DOSBIESL8,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71781870,Online Search,Web
Bowflex Catalog,CAM51752 DSEECOLSF17E,Internal,8/17/2017,8/17/2017,8/14/2017,71781871,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71782069,Online Search,Web
Bowflex Max Trainer,CAM47152 DOSBIESL8,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71782169,Online Search,Web
Bowflex Max Trainer,CAM44429 dosbiesl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71782272,Online Search,Web
Bowflex Max Trainer,CAM50256 DODG2EDL1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71782472,Online Display,Web
Bowflex HVT,CAM39441 dosbigl1,TouchPoint Integrated Communications,8/17/2017,8/17/2017,8/14/2017,71782572,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71782673,Online Search,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71782674,Online Search,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71782773,Online Shopping,Web
Treadclimber,CAM51536 FOXNN60*M350STIC,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71782874,Short Form,Call Center Internal
Bowflex Max Trainer,CAM51536 FOXNN60*M350STIC,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71782875,Short Form,Call Center Internal
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71782876,Electronic - Short Form,Web
Bowflex Selecttech Dumbbells,CAM32061 dofg2dfeed1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71782977,Online Shopping,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71783079,Electronic - UnSourced,Web
Treadclimber,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71783080,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71783081,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM51539 ION*N60*M350STIC,TouchPoint Integrated Communications,8/17/2017,8/17/2017,8/14/2017,71783179,Short Form,Call Center Internal
Bowflex HVT,CAM50958 DSEHSF17A,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71783180,Electronic - Short Form,Call Center Internal
Bowflex Max Trainer,CAM51539 ION*N60*M350STIC,TouchPoint Integrated Communications,8/17/2017,8/17/2017,8/14/2017,71783181,Short Form,Call Center Internal
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71783182,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50256 DODG2EDL1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71783282,Online Display,Web
Bowflex Catalog,CAM127 1800BOWFLEX_BFC,Internal,8/17/2017,8/17/2017,8/14/2017,71783484,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM40829 1800REVOLUTION,Internal,,8/17/2017,8/14/2017,71783485,Un-Sourced,Call Center Internal
Bowflex Revolution,CAM40829 1800REVOLUTION,Internal,,8/17/2017,8/14/2017,71783486,Un-Sourced,Call Center Internal
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/17/2017,8/14/2017,71783589,Electronic - UnSourced,Web
Bowflex UpperCut,CAM33956 SAWDOFPGC,Internal,,8/17/2017,8/14/2017,71783693,Online Shopping,Call Center Internal
Bowflex Catalog,CAM33956 SAWDOFPGC,Internal,,8/17/2017,8/14/2017,71783694,Online Shopping,Call Center Internal
Treadclimber,CAM32123 dofg2tfeed1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71783898,Online Shopping,Web
Bowflex HVT,CAM50810 DOSG2HSL1,TouchPoint Integrated Communications,8/17/2017,8/17/2017,8/14/2017,71783998,Online Search,Web
Bowflex Brand,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71784098,Online Search,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,8/17/2017,8/17/2017,8/14/2017,71784299,Electronic - Short Form,Web
Bowflex Max Trainer,CAM51582 CNBCN60*M350STIC,TouchPoint Integrated Communications,8/25/2017,8/17/2017,8/14/2017,71784499,Short Form,Call Center Internal
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,8/17/2017,8/17/2017,8/14/2017,71784504,Electronic - Short Form,Web
Bowflex Brand,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71784607,Online Search,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71784707,Electronic - Short Form,Web
Bowflex Max Trainer,CAM51523 IFC*N60*M350STIC,TouchPoint Integrated Communications,8/17/2017,8/17/2017,8/14/2017,71784807,Short Form,Call Center Internal
Bowflex Selecttech Dumbbells,CAM32061 dofg2dfeed1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71784808,Online Shopping,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71785008,Electronic - Short Form,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,TouchPoint Integrated Communications,8/17/2017,8/17/2017,8/14/2017,71785108,Online Search,Web
Bowflex Max Trainer,CAM51582 CNBCN60*M350STIC,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71785308,Short Form,Call Center Internal
Treadclimber,CAM51582 CNBCN60*M350STIC,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71785309,Short Form,Call Center Internal
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71785315,Online Shopping,Web
Bowflex Brand,CAM39441 dosbigl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71785414,Online Search,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71785514,Online Search,Web
Bowflex Brand,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71785614,Online Search,Web
Bowflex Selecttech Dumbbells,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/17/2017,8/14/2017,71785714,Online Search,Web
Bowflex HVT,CAM50810 DOSG2HSL1,TouchPoint Integrated Communications,8/17/2017,8/17/2017,8/14/2017,71785814,Online Search,Web
Bowflex Max Trainer,CAM44172 dseesf14a,TouchPoint Integrated Communications,8/17/2017,8/17/2017,8/14/2017,71785914,Electronic - Short Form,Web
