AdID Product Interest,PI Purchased (Item PI),Market Channel,Ad ID,Media Agency,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/7/2017,8/7/2017,2,949.448
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/7/2017,8/7/2017,1,1347.63
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/7/2017,8/7/2017,2,1108.88
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,Web,8/7/2017,8/7/2017,1,316.483
Bowflex Home Gyms,Bowflex Home Gyms,Online Display,CAM50720 ICAODG2GDL1,TouchPoint Integrated Communications,Web,8/7/2017,8/7/2017,1,1774.358
Bowflex Home Gyms,Bowflex Selecttech Dumbbells,Online Display,CAM50720 ICAODG2GDL1,TouchPoint Integrated Communications,Web,8/7/2017,8/7/2017,1,632.966
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,8/7/2017,8/7/2017,1,1672.045
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Internal,Call Center Internal,8/7/2017,8/7/2017,1,2393.054
Bowflex Max Trainer,Treadclimber,Electronic - UnSourced,CAM44626 1800BOWFLEX_BMT,Internal,Call Center Internal,8/7/2017,8/7/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45692 SAWICAOFG2E,TouchPoint Integrated Communications,Call Center Internal,8/7/2017,8/7/2017,1,2393.054
Bowflex Max Trainer,Treadclimber,Online Search,CAM45692 SAWICAOFG2E,TouchPoint Integrated Communications,Call Center Internal,8/7/2017,8/7/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,8/7/2017,8/7/2017,2,3320.293
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51622 LMN*N60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,8/7/2017,8/7/2017,1,1648.249
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,8/7/2017,8/7/2017,1,1545.927
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM129 1800BOWFLEX_BST,Internal,Call Center Internal,8/7/2017,8/7/2017,1,490.191
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,8/7/2017,8/7/2017,1,316.483
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,8/7/2017,8/7/2017,1,316.483
Treadclimber,Bowflex Max Trainer,Online Search,CAM30841 icaosgctsl2,TouchPoint Integrated Communications,Web,8/7/2017,8/7/2017,1,1545.927
Treadclimber,Treadclimber,Online Social,CAM48221 ICAOXFBTSCODE002,Social Code,Web,8/7/2017,8/7/2017,1,2656.393
Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Internal,Call Center Internal,8/7/2017,8/7/2017,0,.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,8/7/2017,8/8/2017,1,1703.772
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/7/2017,8/8/2017,1,1545.927
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/7/2017,8/8/2017,4,1898.897
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/7/2017,8/8/2017,2,3567.769
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,Call Center Internal,8/7/2017,8/8/2017,1,554.44
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/7/2017,8/8/2017,1,1347.63
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,Web,8/7/2017,8/8/2017,1,1486.422
Bowflex Home Gyms,Treadclimber,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,8/7/2017,8/8/2017,1,2877.677
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,8/7/2017,8/8/2017,1,1545.927
Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM47172 DOXFBEGL1,TouchPoint Integrated Communications,Call Center Internal,8/7/2017,8/8/2017,1,1150.948
Bowflex Max Trainer,Bowflex Max Trainer,Online Video,CAM50010 DOVPANDORAVD16A,TouchPoint Integrated Communications,Call Center Internal,8/7/2017,8/8/2017,1,1545.927
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,8/7/2017,8/8/2017,1,2140.82
Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,8/7/2017,8/8/2017,0,.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,8/7/2017,8/8/2017,1,316.483
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,8/7/2017,8/8/2017,2,1004.972
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Un-Sourced,CAM40819 1800SELECTTECH,Internal,Call Center Internal,8/7/2017,8/8/2017,1,316.483
Treadclimber,Treadclimber,Online Search,CAM30841 icaosgctsl2,TouchPoint Integrated Communications,Web,8/7/2017,8/8/2017,1,1981.389
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/7/2017,8/9/2017,3,949.448
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/7/2017,8/9/2017,0,141.26
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/7/2017,8/9/2017,1,862.198
Bowflex Home Gyms,Bowflex Home Gyms,Online Social,CAM48236 ICAOXFBGSCODE002,Social Code,Web,8/7/2017,8/9/2017,0,79.295
Bowflex Home Gyms,Bowflex Revolution,Online Social,CAM48236 ICAOXFBGSCODE002,Social Code,Web,8/7/2017,8/9/2017,1,3171.174
Bowflex Home Gyms,Bowflex Selecttech Dumbbells,Online Social,CAM48236 ICAOXFBGSCODE002,Social Code,Web,8/7/2017,8/9/2017,1,450.532
Bowflex Home Gyms,Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,8/7/2017,8/9/2017,0,145.225
Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,8/7/2017,8/9/2017,1,2140.82
Bowflex Max Trainer,Treadclimber,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,8/7/2017,8/9/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45692 SAWICAOFG2E,TouchPoint Integrated Communications,Call Center Internal,8/7/2017,8/9/2017,1,1624.453
Bowflex Max Trainer,Treadclimber,Online Search,CAM45692 SAWICAOFG2E,TouchPoint Integrated Communications,Call Center Internal,8/7/2017,8/9/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45628 ICAOSBCESL2,TouchPoint Integrated Communications,Web,8/7/2017,8/9/2017,1,1206.471
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,8/7/2017,8/9/2017,1,1200.948
Bowflex Max Trainer,Bowflex Max Trainer,Short Form,CAM51611 CMT*N60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,8/7/2017,8/9/2017,1,1568.93
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,8/7/2017,8/9/2017,6,8834.50
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Display,CAM50721 ICAODG2DDL1,TouchPoint Integrated Communications,Web,8/7/2017,8/9/2017,1,490.191
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,8/7/2017,8/9/2017,1,316.483
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,8/7/2017,8/9/2017,1,316.483
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Social,CAM48231 ICAOXFBDSCODE002,Social Code,Web,8/7/2017,8/9/2017,2,663.90
Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Internal,Call Center Internal,8/7/2017,8/9/2017,1,2656.393
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/7/2017,8/10/2017,0,98.516
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/7/2017,8/10/2017,3,5232.674
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/7/2017,8/10/2017,1,316.483
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/7/2017,8/10/2017,0,78.526
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/7/2017,8/10/2017,1,1347.63
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/7/2017,8/10/2017,4,5891.051
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM37662 icaosgcwsl23,TouchPoint Integrated Communications,Web,8/7/2017,8/10/2017,1,1347.63
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,8/7/2017,8/10/2017,1,2140.82
Bowflex Max Trainer,Treadclimber,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,8/7/2017,8/10/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45628 ICAOSBCESL2,TouchPoint Integrated Communications,Web,8/7/2017,8/10/2017,1,1545.927
Bowflex Max Trainer,Bowflex Max Trainer,Online Social,CAM48226 ICAOXFBESCODE002,Social Code,Web,8/7/2017,8/10/2017,1,2370.139
Bowflex Max Trainer,Bowflex Selecttech Dumbbells,Online Social,CAM48226 ICAOXFBESCODE002,Social Code,Web,8/7/2017,8/10/2017,1,396.473
Bowflex Max Trainer,Bowflex HVT,Short Form,CAM51531 WGNAN60*M350STIC,TouchPoint Integrated Communications,Call Center Internal,8/7/2017,8/10/2017,1,1902.863
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,8/7/2017,8/10/2017,2,2752.398
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,8/7/2017,8/10/2017,1,554.44
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,8/7/2017,8/10/2017,1,316.483
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Social,CAM48231 ICAOXFBDSCODE002,Social Code,Web,8/7/2017,8/10/2017,1,554.44
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/7/2017,8/11/2017,0,98.516
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,Call Center Internal,8/7/2017,8/11/2017,0,197.504
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,Call Center Internal,8/7/2017,8/11/2017,0,66.628
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/7/2017,8/11/2017,0,98.516
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/7/2017,8/11/2017,1,1735.587
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/7/2017,8/11/2017,1,804.211
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/7/2017,8/11/2017,0,98.516
Bowflex Home Gyms,Bowflex Max Trainer,Online Search,CAM30796 SAWDOSG2G,Internal,Call Center Internal,8/7/2017,8/11/2017,1,1466.608
Bowflex Home Gyms,Treadclimber,Online Search,CAM30796 SAWDOSG2G,Internal,Call Center Internal,8/7/2017,8/11/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45692 SAWICAOFG2E,TouchPoint Integrated Communications,Call Center Internal,8/7/2017,8/11/2017,1,1672.045
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45845 ICAOSBCESL5,TouchPoint Integrated Communications,Web,8/7/2017,8/11/2017,1,2140.82
Bowflex Max Trainer,Treadclimber,Online Search,CAM45845 ICAOSBCESL5,TouchPoint Integrated Communications,Web,8/7/2017,8/11/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,8/7/2017,8/11/2017,1,2266.937
Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,8/7/2017,8/11/2017,0,.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,8/7/2017,8/11/2017,3,870.129
Treadclimber,Bowflex HVT,Electronic - Short Form,CAM29717 SAWOHTC,Internal,Call Center Internal,8/7/2017,8/11/2017,1,1902.863
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,8/7/2017,8/12/2017,1,2656.393
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/7/2017,8/12/2017,0,98.516
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/7/2017,8/12/2017,2,3221.174
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/7/2017,8/12/2017,2,995.453
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/7/2017,8/12/2017,0,.00
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/7/2017,8/12/2017,2,3686.747
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/7/2017,8/12/2017,1,316.483
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/7/2017,8/12/2017,0,.00
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,Web,8/7/2017,8/12/2017,1,1545.927
Bowflex Brand,Treadclimber,Online Search,CAM40992 icaosbcgl1,TouchPoint Integrated Communications,Web,8/7/2017,8/12/2017,0,78.526
Bowflex HVT,Bowflex Max Trainer,Short Form,CAM51333 VH1*N60*HVTL*TIC,TouchPoint Integrated Communications,Call Center Internal,8/7/2017,8/12/2017,1,2140.82
Bowflex HVT,Treadclimber,Short Form,CAM51333 VH1*N60*HVTL*TIC,TouchPoint Integrated Communications,Call Center Internal,8/7/2017,8/12/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Online Display,CAM50719 ICAODG2EDL1,TouchPoint Integrated Communications,Web,8/7/2017,8/12/2017,2,3194.176
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,8/7/2017,8/12/2017,1,1585.587
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Display,CAM50721 ICAODG2DDL1,TouchPoint Integrated Communications,Web,8/7/2017,8/12/2017,1,450.532
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/7/2017,8/13/2017,1,554.44
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/7/2017,8/13/2017,1,1862.41
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/7/2017,8/13/2017,3,4995.54
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/7/2017,8/13/2017,0,.00
Bowflex Max Trainer,Bowflex Max Trainer,Electronic - Short Form,CAM45694 ICASESF14B,Kingstar Media,Web,8/7/2017,8/13/2017,1,1080.354
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,8/7/2017,8/13/2017,2,3383.836
Bowflex Max Trainer,Treadclimber,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,8/7/2017,8/13/2017,0,78.526
Bowflex Max Trainer,Bowflex Max Trainer,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,8/7/2017,8/13/2017,1,2061.501
Bowflex Max Trainer,Treadclimber,Un-Sourced,CAM45327 1800MAXTRAINER,Internal,Call Center Internal,8/7/2017,8/13/2017,0,.00
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44443 icaosgcdsl9,TouchPoint Integrated Communications,Web,8/7/2017,8/13/2017,1,316.483
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,8/7/2017,8/13/2017,1,316.483
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,8/7/2017,8/13/2017,1,316.483
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Social,CAM48231 ICAOXFBDSCODE002,Social Code,Web,8/7/2017,8/13/2017,1,316.483
Treadclimber,Treadclimber,Online Social,CAM48221 ICAOXFBTSCODE002,Social Code,Web,8/7/2017,8/13/2017,1,1783.884
Bowflex Brand,Bowflex HVT,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,8/14/2017,8/14/2017,1,2100.367
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,8/14/2017,8/14/2017,1,2140.82
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,8/14/2017,8/14/2017,1,316.483
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49449 BOWWEB800CA,Internal,Call Center Internal,8/14/2017,8/14/2017,0,.00
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,8/14/2017,8/14/2017,1,2140.82
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,8/14/2017,8/14/2017,0,.00
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/14/2017,8/14/2017,0,98.516
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/14/2017,8/14/2017,1,1648.249
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/14/2017,8/14/2017,3,1108.086
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/14/2017,8/14/2017,1,2158.43
Bowflex Brand,Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,Call Center Internal,8/14/2017,8/14/2017,0,26.88
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM30891 SAWICAOSGCW,TouchPoint Integrated Communications,Call Center Internal,8/14/2017,8/14/2017,1,1703.772
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/14/2017,8/14/2017,1,1080.354
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/14/2017,8/14/2017,1,316.483
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/14/2017,8/14/2017,0,15.88
Bowflex Max Trainer,Bowflex Max Trainer,Online Shopping,CAM45631 ICAOFG2EFEED1,TouchPoint Integrated Communications,Web,8/14/2017,8/14/2017,2,2626.281
Bowflex Max Trainer,Bowflex Revolution,Print,CAM45882 P1114MSLHERJODIE,TouchPoint Integrated Communications,Call Center Internal,8/14/2017,8/14/2017,1,2807.099
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44423 icaosgcdsl10,TouchPoint Integrated Communications,Web,8/14/2017,8/14/2017,1,728.148
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Search,CAM44557 icaosgcdsl8,TouchPoint Integrated Communications,Web,8/14/2017,8/14/2017,1,316.483
Bowflex Selecttech Dumbbells,Bowflex Selecttech Dumbbells,Online Shopping,CAM45439 ICAOFG2DFEED1,TouchPoint Integrated Communications,Web,8/14/2017,8/14/2017,3,949.448
Treadclimber,Treadclimber,Online Search,CAM30841 icaosgctsl2,TouchPoint Integrated Communications,Web,8/14/2017,8/14/2017,1,2059.914
Treadclimber,Treadclimber,Un-Sourced,CAM40825 1800TREADCLIMBER,Internal,Call Center Internal,8/14/2017,8/14/2017,1,2071.804
Bowflex Brand,Bowflex Home Gyms,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/14/2017,8/15/2017,1,1563.292
Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/14/2017,8/15/2017,4,7062.564
Bowflex Brand,Bowflex Selecttech Dumbbells,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/14/2017,8/15/2017,2,1004.972
Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM29862 icawbowflexca,Internal,Web,8/14/2017,8/15/2017,0,.00
Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/14/2017,8/15/2017,1,1545.927
Bowflex Brand,Bowflex Selecttech Dumbbells,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/14/2017,8/15/2017,1,396.473
Bowflex Brand,Treadclimber,Online Search,CAM31266 icaosgcgl1,TouchPoint Integrated Communications,Web,8/14/2017,8/15/2017,1,2656.393
Bowflex HVT,Bowflex HVT,Un-Sourced,CAM50745 1800HVT,Internal,Call Center Internal,8/14/2017,8/15/2017,1,2178.893
Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,8/14/2017,8/15/2017,1,1545.927
Bowflex Home Gyms,Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Internal,Call Center Internal,8/14/2017,8/15/2017,1,1347.63
Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45624 ICAOSGCESL2,TouchPoint Integrated Communications,Web,8/14/2017,8/15/2017,1,1545.927
