Lead PI,Ad ID,Media Agency,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71643380,Online Search,Web
Treadclimber,CAM50185 POPSEATRC,Internal,8/14/2017,8/14/2017,8/14/2017,71643475,Online Search,Web
Treadclimber,CAM50185 POPSEATRC,Internal,8/14/2017,8/14/2017,8/14/2017,71643575,Online Search,Web
Treadclimber,CAM50185 POPSEATRC,Internal,8/14/2017,8/14/2017,8/14/2017,71643676,Online Search,Web
Treadclimber,CAM50186 POPSHOPTRC,Internal,8/14/2017,8/14/2017,8/14/2017,71643677,Online Shopping,Web
Treadclimber,CAM50185 POPSEATRC,Internal,8/14/2017,8/14/2017,8/14/2017,71643776,Online Search,Web
Treadclimber,CAM50186 POPSHOPTRC,Internal,8/14/2017,8/14/2017,8/14/2017,71643880,Online Shopping,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71643881,Online Shopping,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71643980,Online Shopping,Web
Treadclimber,CAM50186 POPSHOPTRC,Internal,8/14/2017,8/14/2017,8/14/2017,71643981,Online Shopping,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71643982,Online Shopping,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71643983,Online Shopping,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71643984,Online Search,Web
Treadclimber,CAM50186 POPSHOPTRC,Internal,8/14/2017,8/14/2017,8/14/2017,71644080,Online Shopping,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71644081,Online Shopping,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71644181,Online Shopping,Web
Treadclimber,CAM50187 POPSOTRC,Internal,8/14/2017,8/14/2017,8/14/2017,71644182,Online Social,Web
Bowflex Max Trainer,CAM50177 POPSHOPBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71644281,Online Shopping,Web
Treadclimber,CAM50186 POPSHOPTRC,Internal,8/14/2017,8/14/2017,8/14/2017,71644381,Online Shopping,Web
Treadclimber,CAM50187 POPSOTRC,Internal,8/14/2017,8/14/2017,8/14/2017,71644382,Online Social,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71644383,Online Search,Web
Treadclimber,CAM50187 POPSOTRC,Internal,8/14/2017,8/14/2017,8/14/2017,71644384,Online Social,Web
Treadclimber,CAM50187 POPSOTRC,Internal,8/14/2017,8/14/2017,8/14/2017,71644481,Online Social,Web
Treadclimber,CAM50187 POPSOTRC,Internal,8/14/2017,8/14/2017,8/14/2017,71644482,Online Social,Web
Treadclimber,CAM50187 POPSOTRC,Internal,8/14/2017,8/14/2017,8/14/2017,71644581,Online Social,Web
Bowflex HVT,CAM51419 POPDISHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71644582,Online Display,Web
Treadclimber,CAM50187 POPSOTRC,Internal,8/14/2017,8/14/2017,8/14/2017,71644681,Online Social,Web
Treadclimber,CAM50187 POPSOTRC,Internal,8/14/2017,8/14/2017,8/14/2017,71644783,Online Social,Web
Treadclimber,CAM50187 POPSOTRC,Internal,8/14/2017,8/14/2017,8/14/2017,71644784,Online Social,Web
Bowflex HVT,CAM51419 POPDISHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71644785,Online Display,Web
Treadclimber,CAM50187 POPSOTRC,Internal,8/14/2017,8/14/2017,8/14/2017,71644883,Online Social,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71644884,Online Search,Web
Treadclimber,CAM50187 POPSOTRC,Internal,8/14/2017,8/14/2017,8/14/2017,71644983,Online Social,Web
Bowflex HVT,CAM51418 POPUNHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71645083,Electronic - UnSourced,Web
Bowflex HVT,CAM50883 CMTPN120HVTL*TIC,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71645183,Short Form,Call Center Internal
Results Treadmill,CAM50820 DOSG2BXTSL2,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71645285,Online Search,Web
Bowflex Max Trainer,CAM50175 POPUNBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71645286,Electronic - UnSourced,Web
Bowflex HVT,CAM51418 POPUNHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71645385,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71645386,Electronic - Short Form,Web
Bowflex HVT,CAM51418 POPUNHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71645485,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71645486,Online Search,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71645487,Online Search,Web
Bowflex HVT,CAM51418 POPUNHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71645488,Electronic - UnSourced,Web
Bowflex HVT,CAM51419 POPDISHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71645489,Online Display,Web
Bowflex HVT,CAM51418 POPUNHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71645585,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71645685,Online Search,Web
Bowflex HVT,CAM51418 POPUNHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71645686,Electronic - UnSourced,Web
Bowflex HVT,CAM51418 POPUNHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71645687,Electronic - UnSourced,Web
Bowflex HVT,CAM51418 POPUNHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71645785,Electronic - UnSourced,Web
Bowflex HVT,CAM51418 POPUNHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71645885,Electronic - UnSourced,Web
Bowflex HVT,CAM51418 POPUNHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71645887,Electronic - UnSourced,Web
Bowflex HVT,CAM51418 POPUNHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71645888,Electronic - UnSourced,Web
Bowflex HVT,CAM51419 POPDISHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71645889,Online Display,Web
Bowflex HVT,CAM51418 POPUNHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71645985,Electronic - UnSourced,Web
Bowflex HVT,CAM51418 POPUNHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71645986,Electronic - UnSourced,Web
Bowflex HVT,CAM51419 POPDISHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71645987,Online Display,Web
Bowflex HVT,CAM51419 POPDISHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71645988,Online Display,Web
Bowflex HVT,CAM51419 POPDISHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71645989,Online Display,Web
Bowflex Max Trainer,CAM50173 POPPRINTBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71645990,Electronic - Print,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71646085,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50175 POPUNBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71646086,Electronic - UnSourced,Web
Bowflex HVT,CAM51419 POPDISHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646087,Online Display,Web
Bowflex HVT,CAM51419 POPDISHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646088,Online Display,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646089,Online Search,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646090,Online Search,Web
Bowflex HVT,CAM51419 POPDISHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646186,Online Display,Web
Bowflex HVT,CAM51419 POPDISHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646187,Online Display,Web
Bowflex HVT,CAM51419 POPDISHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646188,Online Display,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71646285,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50175 POPUNBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71646286,Electronic - UnSourced,Web
Bowflex HVT,CAM51419 POPDISHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646287,Online Display,Web
Treadclimber,CAM16616 DEGBFBHG,Internal,,8/14/2017,8/14/2017,71646385,Electronic - UnSourced,Web
Bowflex HVT,CAM51418 POPUNHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646485,Electronic - UnSourced,Web
Bowflex HVT,CAM51418 POPUNHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646486,Electronic - UnSourced,Web
Bowflex HVT,CAM51419 POPDISHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646487,Online Display,Web
Bowflex HVT,CAM51418 POPUNHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646585,Electronic - UnSourced,Web
Bowflex HVT,CAM51419 POPDISHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646685,Online Display,Web
Bowflex HVT,CAM51421 POPSOHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646686,Online Social,Web
Bowflex HVT,CAM51419 POPDISHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646785,Online Display,Web
Bowflex HVT,CAM51419 POPDISHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646786,Online Display,Web
Bowflex HVT,CAM51419 POPDISHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646885,Online Display,Web
Bowflex HVT,CAM51421 POPSOHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646886,Online Social,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646985,Online Search,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646986,Online Search,Web
Bowflex HVT,CAM51420 POPSHOPHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646987,Online Shopping,Web
Bowflex HVT,CAM51421 POPSOHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71646988,Online Social,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71647085,Online Search,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71647086,Online Search,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71647185,Online Search,Web
Bowflex HVT,CAM51421 POPSOHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71647186,Online Social,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71647187,Electronic - Short Form,Web
Bowflex HVT,CAM51423 POPSEAHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71647285,Online Search,Web
Bowflex Max Trainer,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71647286,Online Search,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71647287,Electronic - Short Form,Web
Bowflex HVT,CAM51421 POPSOHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71647288,Online Social,Web
Bowflex HVT,CAM51421 POPSOHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71647289,Online Social,Web
Bowflex HVT,CAM51420 POPSHOPHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71647385,Online Shopping,Web
Bowflex HVT,CAM51421 POPSOHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71647386,Online Social,Web
Bowflex HVT,CAM51421 POPSOHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71647485,Online Social,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71647585,Electronic - Short Form,Web
Bowflex HVT,CAM51421 POPSOHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71647586,Online Social,Web
Bowflex HVT,CAM51421 POPSOHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71647587,Online Social,Web
Bowflex HVT,CAM51421 POPSOHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71647588,Online Social,Web
Treadclimber,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71647685,Online Search,Web
Bowflex HVT,CAM51421 POPSOHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71647686,Online Social,Web
Bowflex HVT,CAM51421 POPSOHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71647785,Online Social,Web
Bowflex HVT,CAM51421 POPSOHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71647885,Online Social,Web
Bowflex HVT,CAM51421 POPSOHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71647886,Online Social,Web
Bowflex HVT,CAM51421 POPSOHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71647985,Online Social,Web
Bowflex HVT,CAM51421 POPSOHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71647986,Online Social,Web
Bowflex HVT,CAM51421 POPSOHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71648085,Online Social,Web
Bowflex HVT,CAM51421 POPSOHVT,Internal,8/14/2017,8/14/2017,8/14/2017,71648185,Online Social,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71648286,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71648386,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71648486,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71648586,Electronic - Short Form,Web
Bowflex Max Trainer,CAM45798 DSEESF14H,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71648687,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50256 DODG2EDL1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71648688,Online Display,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71648689,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,10/24/2017,8/14/2017,8/14/2017,71648690,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71648691,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71648692,Electronic - Short Form,Web
Bowflex Brand,CAM16616 DEGBFBHG,Internal,,8/14/2017,8/14/2017,71648787,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM39441 dosbigl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71648888,Online Search,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71648889,Electronic - Short Form,Web
Treadclimber,CAM38406 SAWDPETPRINT12F,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71648988,Electronic - Print,Call Center Internal
Bowflex Catalog,CAM16616 DEGBFBHG,Internal,8/14/2017,8/14/2017,8/14/2017,71648989,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM39441 dosbigl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71649089,Online Search,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71649090,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50175 POPUNBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71649091,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71649092,Online Search,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71649189,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71649190,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71649191,Electronic - Short Form,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71649192,Online Shopping,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71649193,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71649194,Electronic - Short Form,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71649289,Online Search,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71649389,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71649390,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71649391,Electronic - Short Form,Web
Results Treadmill,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71649489,Online Search,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71649589,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71649590,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71649689,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71649690,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71649789,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71649889,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71649989,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71649990,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50174 POPSFBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71650089,Electronic - Short Form,Web
Bowflex Max Trainer,CAM50175 POPUNBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71650189,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50175 POPUNBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71650190,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50175 POPUNBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71650191,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50175 POPUNBMT,Internal,8/14/2017,8/14/2017,8/14/2017,71650289,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71650290,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71650389,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71650489,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71650490,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71650589,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71650689,Online Search,Web
Bowflex Max Trainer,CAM30755 dosg2gsl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71650690,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71650789,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71650889,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71650890,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71650989,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71651089,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71651090,Online Search,Web
Bowflex Max Trainer,CAM51525 LAFFN60*M350STIC,TouchPoint Integrated Communications,8/14/2017,8/14/2017,8/14/2017,71651189,Short Form,Call Center Internal
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71651190,Online Search,Web
Bowflex Home Gyms,CAM30755 dosg2gsl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71651290,Online Search,Web
Bowflex Max Trainer,CAM50180 POPSEABMT,Internal,8/14/2017,8/14/2017,8/14/2017,71651390,Online Search,Web
Bowflex Max Trainer,CAM47150 DOSG2ESL9,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71651490,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71651590,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71651690,Online Search,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,TouchPoint Integrated Communications,8/14/2017,8/14/2017,8/14/2017,71651790,Online Search,Web
Treadclimber,CAM38406 SAWDPETPRINT12F,TouchPoint Integrated Communications,8/14/2017,8/14/2017,8/14/2017,71651891,Electronic - Print,Call Center Internal
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/14/2017,8/14/2017,71651892,Electronic - UnSourced,Web
Bowflex Catalog,CAM127 1800BOWFLEX_BFC,Internal,,8/14/2017,8/14/2017,71652092,Electronic - UnSourced,Call Center Internal
Bowflex Max Trainer,CAM48984 DOSG2ESL11,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71652093,Online Search,Web
Bowflex Catalog,CAM16616 DEGBFBHG,Internal,8/14/2017,8/14/2017,8/14/2017,71652193,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71652393,Online Search,Web
Bowflex Home Gyms,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71652493,Online Search,Web
Bowflex Max Trainer,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71652593,Online Search,Web
Treadclimber,CAM31081 dosg2gl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71652594,Online Search,Web
Bowflex Catalog,CAM31081 dosg2gl1,TouchPoint Integrated Communications,8/14/2017,8/14/2017,8/14/2017,71652595,Online Search,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71652693,Online Search,Web
Bowflex Max Trainer,CAM16616 DEGBFBHG,Internal,,8/14/2017,8/14/2017,71652794,Electronic - UnSourced,Web
Bowflex Selecttech Dumbbells,CAM16616 DEGBFBHG,Internal,,8/14/2017,8/14/2017,71652894,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM45730 DOSG2ESL7,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71652994,Online Search,Web
Bowflex Home Gyms,CAM39441 dosbigl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71653094,Online Search,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71653295,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,TouchPoint Integrated Communications,11/3/2017,8/14/2017,8/14/2017,71653395,Online Search,Web
Treadclimber,CAM51476 MOVSN60*M350STIC,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71653496,Short Form,Call Center Internal
Bowflex Max Trainer,CAM127 1800BOWFLEX_BFC,Internal,,8/14/2017,8/14/2017,71653498,Electronic - UnSourced,Call Center Internal
Bowflex Catalog,CAM127 1800BOWFLEX_BFC,Internal,,8/14/2017,8/14/2017,71653499,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM16616 DEGBFBHG,Internal,,8/14/2017,8/14/2017,71653500,Electronic - UnSourced,Web
Bowflex Revolution,CAM16616 DEGBFBHG,Internal,,8/14/2017,8/14/2017,71653601,Electronic - UnSourced,Web
Bowflex Max Trainer,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71653701,Online Shopping,Web
Treadclimber,CAM44887 dofg2efeed1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71653901,Online Shopping,Web
Bowflex Max Trainer,CAM44497 dosg2esl1,TouchPoint Integrated Communications,,8/14/2017,8/14/2017,71654001,Online Search,Web
