OrderNumber|Quantity|ListPrice|SalesDiscount|Freight|FreightDiscount|LineTotal|NetProduct|OrderSource|SKU_NUM|Sku_NM|Class
SO-71481539|1|2199.00||199.99|-199.99|1999.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71481539||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71481539|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71481539||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71481541|1|799.02||50.00|-50.00|.00|799.02|Call Center|8002572|BOX 1,  BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71481541||.00|-799.02||||-799.02|Call Center|Sales Discount||
SO-71481542|2|15.74||.00|.00|12.59|15.74|Call Center|11435|Xtr Squat Cable|Other : Parts
SO-71481542|2|9.42||.00|.00|7.54|9.42|Call Center|50334|SNAPHOOK LARGE MULTI USE|Other : Parts
SO-71481542||.00|-5.03||||-5.03|Call Center|Sales Discount||
SO-71481543|1|99.95||14.95|.00|114.90|99.95|Call Center|8006920|BOWFLEX BODY FITNESS SHAKE, POUCH, FRENCH VANILLA|Nutrition
SO-71481543|1|29.95||4.95|.00|34.90|29.95|Call Center|8006909|BOWFLEX BODY FITNESS BOOST, FAT BURNER, CHOCOLATE|Nutrition
SO-71481543|1|19.95||4.95|.00|24.90|19.95|Call Center|8006911|BOWFLEX BODY FITNESS BOOST, ANTIOXIDANT, MIXED BERRY|Nutrition
SO-71481543|1|9.95||2.95|.00|12.90|9.95|Call Center|8007195|BOWFLEX BLENDERBOTTLE|Nutrition
SO-71481545|1|1599.00||150.00|-150.00|1598.99|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71481545||.00|-.01|.00|.00|.00|-.01|Web|Sales Discount||
SO-71481545|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71481547|1|599.00||129.99|-129.99|549.00|599.00|Web|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71481547||.00|-50.00|.00|.00|.00|-50.00|Web|Sales Discount||
SO-71481551|1|189.00||.00|.00|.00|189.00|Call Center|SERVICE - WITH PARTS|Technician Visit with product shipping|Other : Service : Service Repair
SO-71481551||.00|-189.00||||-189.00|Call Center|Sales Discount||
SO-71481554|2|59.90||9.90|.00|69.80|59.90|Call Center|8006916|BOWFLEX BODY ENERGY BOOST, PRE-WORKOUT, BERRY POMEGRANATE|Nutrition
SO-71481554|1|99.95||14.95|.00|114.90|99.95|Call Center|8006920|BOWFLEX BODY FITNESS SHAKE, POUCH, FRENCH VANILLA|Nutrition
SO-71481555|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71481557|1|3299.00||199.99|-199.99|2999.00|3299.00|Web|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71481557||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71481559|1|999.00||100.00|-100.00|999.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71481560|1|99.00||9.99|.00|108.99|99.00|Web|000-3667|"BFX Machine Mat 37.5 x 99.5"""|Strength : Home Gyms : Accessories
SO-71481561|1|59.95||9.95|.00|69.90|59.95|Web|8006922|BOWFLEX BODY FITNESS SHAKE, FRENCH VANILLA - SINGLES|Nutrition
SO-71481561|1|19.95||4.95|.00|24.90|19.95|Web|8006911|BOWFLEX BODY FITNESS BOOST, ANTIOXIDANT, MIXED BERRY|Nutrition
SO-71481562|1|999.00||100.00|.00|1099.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71481562|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100358|MAX TRAINER M3 Assembly|Other : Service : In Home Assembly
SO-71481570|2|11.98||15.98|.00|27.96|11.98|Web|51525|Mult - Handgrip (Pair)|Other : Parts
SO-71481566|1|1257.54||75.00|-75.00|.00|1257.54|Call Center|8003601|BOX 1,  BOWFLEX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71481566|1|189.00||.00|.00|.00|189.00|Call Center|SERVICE - WITH PARTS|Technician Visit with product shipping|Other : Service : Service Repair
SO-71481566||.00|-1446.54||||-1446.54|Call Center|Sales Discount||
SO-71481568|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71481569|1|999.00||100.00|-100.00|999.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71481569|1|99.95||14.95|-14.95|99.95|99.95|Call Center|8006920|BOWFLEX BODY FITNESS SHAKE, POUCH, FRENCH VANILLA|Nutrition
SO-71481569|1|29.95||4.95|-4.95|29.95|29.95|Call Center|8006909|BOWFLEX BODY FITNESS BOOST, FAT BURNER, CHOCOLATE|Nutrition
SO-71481569|1|9.95||2.95|-2.95|9.95|9.95|Call Center|8007195|BOWFLEX BLENDERBOTTLE|Nutrition
SO-71481569|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100358|MAX TRAINER M3 Assembly|Other : Service : In Home Assembly
SO-71481572|1|46.87||.00|.00|46.87|46.87|Call Center|001-8138|Pad  Back STech Bench|Other : Parts
SO-71481573|1|159.00||.00|.00|.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71481573||.00|-159.00||||-159.00|Call Center|Sales Discount||
SO-71481576|1|599.00||129.99|-129.99|599.00|599.00|Call Center|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71481577|1|18.99||5.99|.00|24.98|18.99|Call Center|004-7188|AC Power Supply Kit|Other : Parts
SO-71481579|1|1599.00||150.00|-150.00|1499.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71481579||.00|-100.00|.00|.00|.00|-100.00|Web|Sales Discount||
SO-71481581|1|349.00||.00|.00|349.00|349.00|Web|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SO-71481581|1|139.00||19.99|-19.99|139.00|139.00|Web|100300|BFX SelectTech Stand|Strength : Selectorized : Accessories
SO-71481581|1|199.00||29.99|-29.99|199.00|199.00|Web|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SO-71481581|1|14.99||5.99|-5.99|14.99|14.99|Web|004-0657|BFX Weight Loss Plan|Other : Parts
SO-71481582|1|2199.00||199.99|-179.99|2019.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71481582||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71481582|1|249.00||.00|.00|249.00|249.00|Call Center|IHA-100341|Bowflex TC10 Assembly|Other : Service : In Home Assembly
SO-71481582|1|14.99||3.99|.00|18.98|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71481585|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71481586|1|99.00||10.99|.00|109.99|99.00|Web|95146|BFX 310# Rod Upgrade|Strength : Home Gyms : Accessories
SO-71481590|1|2199.00||199.99|-179.99|2019.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71481590||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71481590|1|249.00||.00|.00|249.00|249.00|Call Center|IHA-100341|Bowflex TC10 Assembly|Other : Service : In Home Assembly
SO-71481593|1|999.00||100.00|.00|999.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71481593||.00|-100.00||||-100.00|Web|Sales Discount||
SO-71481596|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71481599|1|99.95||14.95|.00|114.90|99.95|Call Center|8006920|BOWFLEX BODY FITNESS SHAKE, POUCH, FRENCH VANILLA|Nutrition
SO-71481600|1|1599.00||169.99|-169.99|1399.00|1599.00|Call Center|100334|BFX XTREME 2SE HOME GYM|Strength : Home Gyms : Rods
SO-71481600||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71481600|1|99.00||10.99|-10.99|.00|99.00|Call Center|95146|BFX 310# Rod Upgrade|Strength : Home Gyms : Accessories
SO-71481600||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71481600|1|139.99||24.99|-24.99|139.99|139.99|Call Center|001-3381|Preacher Curl Attach  Xtr X2|Strength : Home Gyms : Accessories
SO-71481600|1|24.99||8.99|-8.99|24.99|24.99|Call Center|001-3683|Lumbar Support Pad|Strength : Home Gyms : Accessories
SO-71481600|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71481600|1|99.00||9.99|-9.99|99.00|99.00|Call Center|000-7262|Xtreme 60x48 Mat Boxed|Strength : Home Gyms : Accessories
SO-71481600|1|299.00||.00|.00|299.00|299.00|Call Center|IHA-100334|Bowflex X2SE Home Gym Assembly|Other : Service : In Home Assembly
SO-71481601|1|2199.00||199.99|-179.99|2019.00|2199.00|Web|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71481601||.00|-200.00|.00|.00|.00|-200.00|Web|Sales Discount||
SO-71481602|1|20.01||.00|.00|.00|20.01|Call Center|74025|PARK TOOL CRK PULL|Other : Parts
SO-71481602||.00|-20.01||||-20.01|Call Center|Sales Discount||
SO-71481603|2|198.00||21.98|.00|219.98|198.00|Web|95146|BFX 310# Rod Upgrade|Strength : Home Gyms : Accessories
SO-71481604|1|162.79||.00|.00|162.79|162.79|Call Center|8006327|TC TREADLE BELT KIT, PAIR (L,R)|Other : Parts
SO-71481608|1|24.95||4.95|-4.95|24.95|24.95|Web|8007525|BOWFLEX BODY SAMPLE PACK|Nutrition
SO-71481608|1|14.99||5.99|-5.99|14.99|14.99|Web|004-0657|BFX Weight Loss Plan|Other : Parts
SO-71481611|2|29.24||.00|.00|29.24|29.24|Call Center|8004225|SERVICE KIT, ELLIPTICAL WHEEL|Other : Parts
SO-71481612|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71481613|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71481613||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71481615|1|1.02||.00|.00|1.02|1.02|Call Center|90268|Pin, 1/4 L|Other : Parts
SO-71481619|2|29.98||7.98|.00|37.96|29.98|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71481620|1|349.00||.00|.00|349.00|349.00|Call Center|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SO-71481622|1|20.01||.00|.00|.00|20.01|Call Center|74025|PARK TOOL CRK PULL|Other : Parts
SO-71481622||.00|-20.01||||-20.01|Call Center|Sales Discount||
SO-71481624|1|3299.00||199.99|-199.99|2999.00|3299.00|Call Center|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71481624||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71481626|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71481627|1|599.00||129.99|-129.99|549.00|599.00|Web|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71481627||.00|-50.00|.00|.00|.00|-50.00|Web|Sales Discount||
SO-71481627|1|139.00||19.99|-19.99|139.00|139.00|Web|100300|BFX SelectTech Stand|Strength : Selectorized : Accessories
SO-71481628|1|3299.00||199.99|-199.99|2999.00|3299.00|Call Center|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71481628||.00|-300.00|.00|.00|.00|-300.00|Call Center|Sales Discount||
SO-71481628|1|249.00||.00|.00|249.00|249.00|Call Center|IHA-100342|Bowflex TC20 Assembly|Other : Service : In Home Assembly
SO-71481628|1|99.00||9.99|-9.99|99.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71481628|1|14.99||3.99|-3.99|14.99|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71481629|1|.84||.00|.00|.00|.84|Call Center|18031|101 103 Pwr Plug Wire|Other : Parts
SO-71481629||.00|-.84||||-.84|Call Center|Sales Discount||
SO-71481630|1|99.00||10.99|.00|109.99|99.00|Call Center|95146|BFX 310# Rod Upgrade|Strength : Home Gyms : Accessories
SO-71481631|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71481631|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71481632|1|1599.00||150.00|-150.00|1499.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71481632||.00|-100.00|.00|.00|.00|-100.00|Call Center|Sales Discount||
SO-71481632|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71481634|1|1599.00||169.99|.00|1768.99|1599.00|Call Center|100334|BFX XTREME 2SE HOME GYM|Strength : Home Gyms : Rods
SO-71481634|1|99.00||10.99|.00|109.99|99.00|Call Center|95146|BFX 310# Rod Upgrade|Strength : Home Gyms : Accessories
SO-71481637|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71481641|1|6.35||.00|.00|6.35|6.35|Call Center|004-7388|ASSEMBLY  E-STOP KEY|Other : Parts
SO-71481641|1|14.99||3.99|.00|18.98|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71481642|1|59.00||.00|.00|.00|59.00|Call Center|TRPCHBFX - WITH PARTS|Trip Charge - MAX only with parts shipping|Other : Service : Service Repair
SO-71481642|1|20.01||.00|.00|.00|20.01|Call Center|74025|PARK TOOL CRK PULL|Other : Parts
SO-71481642||.00|-79.01||||-79.01|Call Center|Sales Discount||
SO-71481644|1|1599.00||150.00|-150.00|1599.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71481645|1|99.00||9.99|-9.99|.00|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71481645||.00|-99.00||||-99.00|Call Center|Sales Discount||
SO-71481646|1|999.00||100.00|.00|1099.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71481646|1|99.00||9.99|.00|108.99|99.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71481649|1|99.95||14.95|-14.95|79.96|99.95|Call Center|8006920|BOWFLEX BODY FITNESS SHAKE, POUCH, FRENCH VANILLA|Nutrition
SO-71481649||.00|-19.99|.00|.00|.00|-19.99|Call Center|Sales Discount||
SO-71481649|1|39.95||4.95|-4.95|31.96|39.95|Call Center|8006914|BOWFLEX BODY FITNESS BOOST, PROTEIN, PEANUT BUTTER|Nutrition
SO-71481649||.00|-7.99|.00|.00|.00|-7.99|Call Center|Sales Discount||
SO-71481649|1|29.95||4.95|-4.95|23.96|29.95|Call Center|8006909|BOWFLEX BODY FITNESS BOOST, FAT BURNER, CHOCOLATE|Nutrition
SO-71481649||.00|-5.99|.00|.00|.00|-5.99|Call Center|Sales Discount||
SO-71481649|1|19.95||4.95|-4.95|15.96|19.95|Call Center|8006911|BOWFLEX BODY FITNESS BOOST, ANTIOXIDANT, MIXED BERRY|Nutrition
SO-71481649||.00|-3.99|.00|.00|.00|-3.99|Call Center|Sales Discount||
SO-71481653|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71481655|1|599.00||129.99|-129.99|549.00|599.00|Web|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71481655||.00|-50.00|.00|.00|.00|-50.00|Web|Sales Discount||
SO-71481655|1|199.00||29.99|-29.99|199.00|199.00|Web|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SO-71481658|1|99.00||10.99|.00|109.99|99.00|Web|95146|BFX 310# Rod Upgrade|Strength : Home Gyms : Accessories
SO-71481661|2|19.98||15.98|.00|35.96|19.98|Call Center|17100|Handgrip  Adj (Pair)|Other : Parts
SO-71481662|1|104.96||.00|.00|104.96|104.96|Call Center|10580|TRC Shocks (Pair)|Other : Parts
SO-71481666|1|19.95||4.95|-4.95|19.95|19.95|Call Center|8006911|BOWFLEX BODY FITNESS BOOST, ANTIOXIDANT, MIXED BERRY|Nutrition
SO-71481666|1|39.95||4.95|-4.95|39.95|39.95|Call Center|8006914|BOWFLEX BODY FITNESS BOOST, PROTEIN, PEANUT BUTTER|Nutrition
SO-71481666|1|29.95||4.95|-4.95|29.95|29.95|Call Center|8006909|BOWFLEX BODY FITNESS BOOST, FAT BURNER, CHOCOLATE|Nutrition
SO-71481666|1|99.95||14.95|-14.95|99.95|99.95|Call Center|8006920|BOWFLEX BODY FITNESS SHAKE, POUCH, FRENCH VANILLA|Nutrition
SO-71481666|1|9.95||2.95|-2.95|9.95|9.95|Call Center|8007195|BOWFLEX BLENDERBOTTLE|Nutrition
SO-71481669|1|599.00||129.99|-129.99|549.00|599.00|Call Center|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71481669||.00|-50.00|.00|.00|.00|-50.00|Call Center|Sales Discount||
SO-71481669|1|999.00||100.00|-100.00|999.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71481669|1|139.00||19.99|-19.99|139.00|139.00|Call Center|100300|BFX SelectTech Stand|Strength : Selectorized : Accessories
SO-71481669|1|199.00||29.99|-29.99|199.00|199.00|Call Center|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SO-71481669|1|.00||9.99|-9.99|.00|.00|Call Center|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71481670|1|14.06||.00|.00|14.06|14.06|Call Center|000-7686|110VAC ADAPTR- 9VDC 1A|Other : Parts
SO-71481671|1|99.95||14.95|-14.95|.00|99.95|Call Center|8006920|BOWFLEX BODY FITNESS SHAKE, POUCH, FRENCH VANILLA|Nutrition
SO-71481671|1|29.95||4.95|-4.95|.00|29.95|Call Center|8006909|BOWFLEX BODY FITNESS BOOST, FAT BURNER, CHOCOLATE|Nutrition
SO-71481671|1|39.95||4.95|-4.95|.00|39.95|Call Center|8006914|BOWFLEX BODY FITNESS BOOST, PROTEIN, PEANUT BUTTER|Nutrition
SO-71481671||.00|-169.85||||-169.85|Call Center|Sales Discount||
SO-71481674|1|189.00||.00|.00|189.00|189.00|Call Center|SERVICE - DIAGNOSTIC/REPEAT VISIT|Technician Visit, no parts ordered|Other : Service : Service Diagnostic
SO-71481679|1|189.00||.00|.00|.00|189.00|Call Center|SERVICE - DIAGNOSTIC/REPEAT VISIT|Technician Visit, no parts ordered|Other : Service : Service Diagnostic
SO-71481679||.00|-189.00||||-189.00|Call Center|Sales Discount||
SO-71481682|1|166.54||.00|.00|166.54|166.54|Call Center|12710|TC  Motor Kit  Pk1130|Other : Parts
SO-71481684|1|1599.00||150.00|-150.00|1449.00|1599.00|Call Center|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71481684||.00|-150.00|.00|.00|.00|-150.00|Call Center|Sales Discount||
SO-71481686|1|799.02||50.00|-50.00|.00|799.02|Call Center|8002572|BOX 1,  BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71481686||.00|-799.02||||-799.02|Call Center|Sales Discount||
SO-71481687|1|1599.00||169.99|-169.99|1399.00|1599.00|Call Center|100334|BFX XTREME 2SE HOME GYM|Strength : Home Gyms : Rods
SO-71481687||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71481687|1|99.00||10.99|-10.99|.00|99.00|Call Center|95146|BFX 310# Rod Upgrade|Strength : Home Gyms : Accessories
SO-71481687||.00|-99.00|.00|.00|.00|-99.00|Call Center|Sales Discount||
SO-71481687|1|199.99||29.99|-29.99|199.99|199.99|Call Center|001-3354|Gym Style Ab Crunch Attachment|Strength : Home Gyms : Accessories
SO-71481687|1|139.99||24.99|-24.99|139.99|139.99|Call Center|001-3381|Preacher Curl Attach  Xtr X2|Strength : Home Gyms : Accessories
SO-71481693|1|999.00||100.00|.00|1099.00|999.00|Web|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71481690|1|2199.00||199.99|-179.99|2019.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71481690||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71481690|1|14.99||3.99|.00|18.98|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71481691|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71481691|1|99.00||9.99|-9.99|99.00|99.00|Web|10293|TRC Machine Mat|Cardio : TreadClimber : Accessories
SO-71481691|1|159.00||.00|.00|159.00|159.00|Web|IHA-100359|MAX TRAINER M5 Assembly|Other : Service : In Home Assembly
SO-71481696|1|3299.00||199.99|-199.99|2999.00|3299.00|Web|100342|BFX TC20 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71481696||.00|-300.00|.00|.00|.00|-300.00|Web|Sales Discount||
SO-71481694|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71481697|1|599.00||329.99|.00|599.00|599.00|Web|100326|SCH 430 Elliptical|Cardio : Ellipticals : Fixed Stride
SO-71481697||.00|-329.99|.00|.00|.00|-329.99|Web|Sales Discount||
SO-71481703|1|3.49||7.99|.00|11.48|3.49|Web|12238|TRC Safety Tether Assy|Other : Parts
SO-71481699|1|1257.54||75.00|-75.00|.00|1257.54|Call Center|8003601|BOX 1,  BOWFLEX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71481699|1|189.00||.00|.00|.00|189.00|Call Center|SERVICE - WITH PARTS|Technician Visit with product shipping|Other : Service : Service Repair
SO-71481699||.00|-1446.54||||-1446.54|Call Center|Sales Discount||
SO-71481700|1|5.99||7.99|-7.99|.00|5.99|Call Center|51525|Mult - Handgrip (Pair)|Other : Parts
SO-71481700||.00|-5.99||||-5.99|Call Center|Sales Discount||
SO-71481701|1|1599.00||150.00|.00|1749.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71481702|1|1599.00||150.00|-150.00|1599.00|1599.00|Web|100359|BFX MAX TRAINER M5|Cardio : MAX Trainer : MAX Trainer
SO-71481705|1|7.99||7.99|.00|15.98|7.99|Web|12775|Tether  Safety  KK2731|Other : Parts
SO-71481705|1|14.99||3.99|.00|18.98|14.99|Web|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71481706|1|199.00||.00|.00|.00|199.00|Call Center|REMOVAL SERVICE|Removal of Equipment - Standalone|Other : Service : Service Removal
SO-71481706||.00|-199.00||||-199.00|Call Center|Sales Discount||
SO-71481707|1|599.00||129.99|-129.99|479.20|599.00|Call Center|710000|BFX 1090 Dumbbell Kit|Strength : Selectorized : Weights
SO-71481707|1|139.00||19.99|-19.99|111.20|139.00|Call Center|100300|BFX SelectTech Stand|Strength : Selectorized : Accessories
SO-71481707|1|199.00||29.99|-29.99|159.20|199.00|Call Center|100340|BFX 4.1 Bench|Strength : Selectorized : Adjustable Benches
SO-71481707||.00|-187.40||||-187.40|Call Center|Sales Discount||
SO-71481709|1|2199.00||199.99|-179.99|2019.00|2199.00|Call Center|100341|BFX TC10 TREADCLIMBER V2|Cardio : TreadClimber : TreadClimber
SO-71481709||.00|-200.00|.00|.00|.00|-200.00|Call Center|Sales Discount||
SO-71481709|1|14.99||3.99|.00|18.98|14.99|Call Center|93067|LUBE N WALK TREAD LUBE KIT|Cardio : TreadClimber : Accessories
SO-71481710|1|189.00||.00|.00|189.00|189.00|Call Center|SERVICE - WITH PARTS|Technician Visit with product shipping|Other : Service : Service Repair
SO-71481711|1|999.00||100.00|.00|1099.00|999.00|Call Center|100358|BOWFLEX MAX TRAINER M3|Cardio : MAX Trainer : MAX Trainer
SO-71481711|1|159.00||.00|.00|159.00|159.00|Call Center|IHA-100358|MAX TRAINER M3 Assembly|Other : Service : In Home Assembly
SO-71481714|1|18.99||5.99|.00|24.98|18.99|Call Center|004-7188|AC Power Supply Kit|Other : Parts
SO-71481715|1|189.00||.00|.00|.00|189.00|Call Center|SERVICE - DIAGNOSTIC/REPEAT VISIT|Technician Visit, no parts ordered|Other : Service : Service Diagnostic
SO-71481715||.00|-189.00||||-189.00|Call Center|Sales Discount||
SO-71481716|1|349.00||.00|.00|349.00|349.00|Call Center|100131|BFX 552 Dumbbell Kit|Strength : Selectorized : Weights
SO-71481719|1|189.00||.00|.00|.00|189.00|Call Center|SERVICE - WITH PARTS|Technician Visit with product shipping|Other : Service : Service Repair
