ID|Product Interest|Sub-Channel|Origin|Ad ID|Market Channel|URL Group|Promotion Code Offer|Promotion Code Offer Detail|Inquiry Date|Info Kit Date
CUS-19798418|Bowflex Max Trainer|Web|Web|CAM44172 dseesf14a|Electronic - Short Form||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|11/11/2014|6/12/2015
CUS-19773219|Bowflex Max Trainer|Web|Web|CAM41189 degemax|Electronic - UnSourced||GENERIC|Generic Offer (OM 310)|11/11/2014|6/22/2015
CUS-19798850|Treadclimber|Web|Web|CAM36298 dsetsf11g|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/11/2014|6/18/2015
CUS-19799143|Treadclimber|Web|Web|CAM36298 dsetsf11g|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/11/2014|5/6/2015
CUS-19799601|Treadclimber|Call Center|Third Party Call Center - Evolve|CAM44236 SAWMAX|Electronic - UnSourced||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|11/11/2014|5/29/2015
CUS-19799869|Treadclimber|Web|Web|CAM45802 DSETSF14A|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/12/2014|5/8/2015
CUS-19801410|Bowflex Max Trainer|Web|Web|CAM45388 DSEESF14F|Electronic - Short Form|TV|E1HFSM5|M5 - $100 Off, Free Ship (OM 1737)|11/13/2014|6/23/2015
CUS-19801859|Treadclimber|Web|Web|CAM36079 dsetsf11e|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/13/2014|5/31/2015
CUS-19802811|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/13/2014|6/5/2015
CUS-19802775|Bowflex Max Trainer|Web|Web|CAM41189 degemax|Electronic - UnSourced||GENERIC|Generic Offer (OM 310)|11/13/2014|6/24/2015
CUS-19803474|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/14/2014|5/14/2015
CUS-19804442|Treadclimber|Web|Web|CAM36079 dsetsf11e|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/14/2014|5/18/2015
CUS-19804441|Bowflex Max Trainer|Web|Web|CAM44429 dosbiesl1|Online Search||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|11/14/2014|5/28/2015
CUS-19804472|Bowflex Max Trainer|Web|Web|CAM44172 dseesf14a|Electronic - Short Form||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|11/14/2014|5/28/2015
CUS-19805122|Treadclimber|Web|Third Party Call Center - Evolve|CAM46185 FOXNN120WLKMFTIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|11/15/2014|5/24/2015
CUS-19805634|Treadclimber|Web|Web|CAM16426 DSETDIR|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/15/2014|6/29/2015
CUS-19805590|Bowflex Catalog|Web|Web|CAM23584 degcfootlinkbf|Electronic - UnSourced|Homepage|TIERED|Tiered - $25 off $200 order, $50 off $350 order, $100 off $500 order (OM 949)|11/15/2014|6/13/2015
CUS-19807178|Bowflex Max Trainer|Web|Web|CAM45388 DSEESF14F|Electronic - Short Form|TV|E1HFSM5|M5 - $100 Off, Free Ship (OM 1737)|11/15/2014|6/6/2015
CUS-19807248|Treadclimber|Web|Web|CAM37655 dosbitsl10|Online Search|Bing|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/15/2014|6/28/2015
CUS-19807243|Bowflex Max Trainer|Web|Web|CAM44887 dofg2efeed1|Online Shopping||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|11/15/2014|5/29/2015
CUS-19807615|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/16/2014|5/24/2015
CUS-19809604|Treadclimber|Web|Third Party Call Center - Evolve|CAM46181 HALMN120WLKMFTIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|11/16/2014|5/24/2015
CUS-19811458|Treadclimber|Web|Web|CAM31082 dosg2tgl1tc|Online Search|Google|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/17/2014|5/7/2015
CUS-19811662|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/17/2014|5/5/2015
CUS-19812660|Treadclimber|Web|Web|CAM32125 dofnexttfeed1|Online Shopping|NexTag|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/18/2014|6/29/2015
CUS-19814625|Treadclimber|Web|Web|CAM45802 DSETSF14A|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/19/2014|5/13/2015
CUS-19814650|Bowflex Max Trainer|Web|Web|CAM45009 dosg2eml1|Online Search||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|11/19/2014|6/4/2015
CUS-19814912|Treadclimber|Web|Web|CAM37655 dosbitsl10|Online Search|Bing|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/19/2014|5/26/2015
CUS-19815187|Treadclimber|Web|Web|CAM16414 DEGBFTRC|Electronic - UnSourced|Unsourced|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/19/2014|6/28/2015
CUS-19694068|Bowflex Max Trainer|Web|Web|CAM44433 dege1sitemx|Electronic - UnSourced||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|11/19/2014|6/22/2015
CUS-19815589|Treadclimber|Web|Web|CAM16414 DEGBFTRC|Electronic - UnSourced|Unsourced|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/19/2014|5/29/2015
CUS-19817103|Bowflex Max Trainer|Web|Web|CAM44887 dofg2efeed1|Online Shopping||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|11/20/2014|6/4/2015
CUS-19817208|Treadclimber|Web|Web|CAM16426 DSETDIR|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/20/2014|6/29/2015
CUS-19817325|Bowflex Max Trainer|Call Center|Call Center Internal|CAM46159 VEL*N120MRYMXTIC|Short Form||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|11/20/2014|6/15/2015
CUS-19817963|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/21/2014|5/7/2015
CUS-19818331|Treadclimber|Call Center|Call Center Internal|CAM46198 OWN*N180WLKMFTIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|11/21/2014|5/6/2015
CUS-19820361|Bowflex Max Trainer|Web|Web|CAM45009 dosg2eml1|Online Search||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|11/22/2014|5/20/2015
CUS-19820442|Bowflex Max Trainer|Web|Web|CAM44172 dseesf14a|Electronic - Short Form||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|11/22/2014|5/9/2015
CUS-19822153|Bowflex Catalog|Web|Web|CAM23584 degcfootlinkbf|Electronic - UnSourced|Homepage|TIERED|Tiered - $25 off $200 order, $50 off $350 order, $100 off $500 order (OM 949)|11/23/2014|5/28/2015
CUS-19822602|Bowflex Max Trainer|Web|Web|CAM44172 dseesf14a|Electronic - Short Form||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|11/23/2014|5/12/2015
CUS-19823623|Bowflex Max Trainer|Web|Web|CAM44172 dseesf14a|Electronic - Short Form||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|11/23/2014|6/24/2015
CUS-19825125|Treadclimber|Web|Third Party Call Center - Evolve|CAM46174 BRVON60*WLKMFTIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|11/24/2014|6/28/2015
CUS-19825535|Bowflex Max Trainer|Web|Web|CAM45388 DSEESF14F|Electronic - Short Form|TV|E1HFSM5|M5 - $100 Off, Free Ship (OM 1737)|11/24/2014|5/18/2015
CUS-19825595|Treadclimber|Web|Web|CAM36079 dsetsf11e|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/24/2014|6/25/2015
CUS-19825812|Treadclimber|Web|Web|CAM45802 DSETSF14A|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/24/2014|6/24/2015
CUS-19825779|Treadclimber|Web|Web|CAM16426 DSETDIR|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/24/2014|5/4/2015
CUS-19826315|Bowflex Catalog|Web|Web|CAM33966 dofg2cfeed1|Online Shopping|Google|BFC|Catalog - Default Offer (Satisfaction Guarantee)|11/24/2014|5/5/2015
CUS-19826374|Bowflex Max Trainer|Call Center|Call Center Internal|CAM44626 1800BOWFLEX_BMT|Electronic - UnSourced||||11/24/2014|5/21/2015
CUS-19826989|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/24/2014|5/8/2015
CUS-19827177|Bowflex Max Trainer|Web|Web|CAM45009 dosg2eml1|Online Search||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|11/24/2014|6/16/2015
CUS-19827147|Treadclimber|Web|Web|CAM36079 dsetsf11e|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/24/2014|6/10/2015
CUS-19827519|Bowflex Max Trainer|Web|Web|CAM41189 degemax|Electronic - UnSourced||GENERIC|Generic Offer (OM 310)|11/25/2014|6/5/2015
CUS-19827834|Treadclimber|Call Center|Call Center Internal|CAM46189 SPKEN120GNTMFTIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|11/25/2014|5/12/2015
CUS-19827883|Treadclimber|Web|Web|CAM36079 dsetsf11e|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/25/2014|5/4/2015
CUS-19828830|Treadclimber|Call Center|Call Center Internal|CAM46181 HALMN120WLKMFTIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|11/25/2014|6/29/2015
CUS-19828878|Treadclimber|Web|Web|CAM16414 DEGBFTRC|Electronic - UnSourced|Unsourced|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/25/2014|6/6/2015
CUS-19828935|Bowflex Max Trainer|Web|Web|CAM44436 dosg2esl2|Online Search||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|11/25/2014|5/13/2015
CUS-19688766|Treadclimber|Web|Web|CAM16414 DEGBFTRC|Electronic - UnSourced|Unsourced|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/25/2014|5/8/2015
CUS-19829059|Bowflex Max Trainer|Web|Web|CAM44497 dosg2esl1|Online Search||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|11/26/2014|5/28/2015
CUS-19829303|Bowflex Max Trainer|Web|Web|CAM45400 DOVHULUEVL1|Online Video|Hulu|BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|11/26/2014|5/14/2015
CUS-19812660|Bowflex Max Trainer|Call Center|Call Center Internal|CAM44236 SAWMAX|Electronic - UnSourced||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|11/26/2014|5/15/2015
CUS-19829439|Bowflex Max Trainer|Web|Web|CAM44433 dege1sitemx|Electronic - UnSourced||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|11/26/2014|5/12/2015
CUS-19829780|Treadclimber|Web|Web|CAM16426 DSETDIR|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/26/2014|5/7/2015
CUS-19830139|Treadclimber|Web|Web|CAM36079 dsetsf11e|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/26/2014|5/31/2015
CUS-19830584|Treadclimber|Web|Web|CAM23879 degt1sitetc|Electronic - UnSourced|Unsourced|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/26/2014|6/5/2015
CUS-19830584|Bowflex Home Gyms|Web|Web|CAM32136 deggbhg|Electronic - UnSourced|Unsourced|BFX1024||11/26/2014|6/5/2015
CUS-19831075|Treadclimber|Web|Third Party Call Center - Evolve|CAM46176 HALLN60*WLKMFTIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|11/27/2014|5/22/2015
CUS-19832043|Bowflex Max Trainer|Web|Web|CAM44952 dosbieml1|Online Search||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|11/27/2014|6/5/2015
CUS-19832635|Treadclimber|Web|Third Party Call Center - Evolve|CAM46082 DEMTTCEM4099|Email - Promotion||T1KFSTC20|TC20 - $1000 off, Free Ship|11/27/2014|5/19/2015
CUS-19833203|Treadclimber|Web|Web|CAM16414 DEGBFTRC|Electronic - UnSourced|Unsourced|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/28/2014|5/7/2015
CUS-19834044|Bowflex Max Trainer|Web|Web|CAM44429 dosbiesl1|Online Search||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|11/28/2014|5/10/2015
CUS-19834199|Treadclimber|Web|Web|CAM38842 dosg2tsl27|Online Search|Google|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/28/2014|5/9/2015
CUS-19834644|Treadclimber|Web|Web|CAM45802 DSETSF14A|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/28/2014|6/5/2015
CUS-19835768|Bowflex Max Trainer|Web|Third Party Call Center - West|CAM46160 ION*N120MRYMXTIC|Short Form||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|11/28/2014|5/29/2015
CUS-19596899|Bowflex Max Trainer|Web|Web|CAM44435 dosg2egl1mx|Online Search||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|11/28/2014|6/28/2015
CUS-19836251|Treadclimber|Web|Web|CAM36298 dsetsf11g|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/28/2014|6/15/2015
CUS-19836571|Bowflex Max Trainer|Web|Web|CAM44433 dege1sitemx|Electronic - UnSourced||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|11/28/2014|6/25/2015
CUS-19837082|Treadclimber|Web|Web|CAM36078 dsetsf11d|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/28/2014|5/7/2015
CUS-19837693|Treadclimber|Web|Web|CAM16414 DEGBFTRC|Electronic - UnSourced|Unsourced|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/29/2014|5/17/2015
CUS-19838060|Treadclimber|Web|Third Party Call Center - Evolve|CAM46187 GAMLL120WLKMFTIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|11/29/2014|6/29/2015
CUS-19838611|Bowflex Max Trainer|Web|Web|CAM45797 DSEESF14G|Electronic - Short Form|TV|E1HFSM5|M5 - $100 Off, Free Ship (OM 1737)|11/29/2014|5/20/2015
CUS-19840255|Bowflex Max Trainer|Web|Third Party Call Center - West|CAM46157 SPKEN120MRYMXTIC|Short Form||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|11/29/2014|6/4/2015
CUS-19840381|Bowflex Max Trainer|Web|Web|CAM44887 dofg2efeed1|Online Shopping||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|11/29/2014|6/11/2015
CUS-19841974|Treadclimber|Web|Web|CAM45802 DSETSF14A|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/30/2014|6/22/2015
CUS-19842211|Treadclimber|Web|Web|CAM16426 DSETDIR|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/30/2014|5/8/2015
CUS-19842731|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|11/30/2014|6/3/2015
CUS-19843297|Treadclimber|Call Center|Call Center Internal|CAM46197 INSPN180WLKMFTIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|11/30/2014|6/9/2015
CUS-19844234|Bowflex Home Gyms|Web|Web|CAM46393 DFGAFFCM2014|Other - Internal||XSE8HFMUPFS|Xtr SE - $800 off, Free Mat, Free Resistance Upgrade, Free Ship (OM 1481)|12/1/2014|6/9/2015
CUS-19844399|Bowflex Max Trainer|Web|Web|CAM44172 dseesf14a|Electronic - Short Form||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|12/1/2014|5/3/2015
CUS-19847946|Treadclimber|Web|Web|CAM36079 dsetsf11e|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/1/2014|5/1/2015
CUS-19848592|Bowflex Max Trainer|Web|Web|CAM45009 dosg2eml1|Online Search||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|12/2/2014|5/8/2015
CUS-19852604|Bowflex Max Trainer|Web|Web|CAM44172 dseesf14a|Electronic - Short Form||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|12/3/2014|5/12/2015
CUS-19852732|Bowflex Max Trainer|Web|Web|CAM44181 ddceebmik0001|Direct Mail - Conversion Stream||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|12/3/2014|5/20/2015
CUS-19853300|Bowflex Catalog|Web|Web|CAM32376 dosg2csl1|Online Search|Google|BFC|Catalog - Default Offer (Satisfaction Guarantee)|12/3/2014|5/11/2015
CUS-19854061|Treadclimber|Web|Web|CAM23879 degt1sitetc|Electronic - UnSourced|Unsourced|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/3/2014|6/3/2015
CUS-19853944|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/3/2014|5/2/2015
CUS-19854115|Bowflex Max Trainer|Web|Web|CAM44429 dosbiesl1|Online Search||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|12/3/2014|5/26/2015
CUS-19854976|Treadclimber|Web|Web|CAM31082 dosg2tgl1tc|Online Search|Google|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/3/2014|5/20/2015
CUS-19855751|Bowflex Max Trainer|Web|Web|CAM41189 degemax|Electronic - UnSourced||GENERIC|Generic Offer (OM 310)|12/4/2014|6/19/2015
CUS-19856215|Bowflex Max Trainer|Call Center|Call Center Internal|CAM46067 DTVSN60*MRYMXTIC|Short Form||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|12/4/2014|5/19/2015
CUS-19856508|Bowflex Catalog|Call Center|Call Center Internal|CAM40820 1800BFXCATALOG|Un-Sourced||BFC|Catalog - Default Offer (Satisfaction Guarantee)|12/4/2014|6/5/2015
CUS-19857717|Bowflex Max Trainer|Call Center|Call Center Internal|CAM46162 IFC*N120MRYMXTIC|Short Form||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|12/5/2014|6/29/2015
CUS-19857777|Bowflex Max Trainer|Web|Web|CAM44497 dosg2esl1|Online Search||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|12/5/2014|5/26/2015
CUS-19857935|Bowflex Max Trainer|Call Center|Call Center Internal|CAM46162 IFC*N120MRYMXTIC|Short Form||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|12/5/2014|5/5/2015
CUS-19859159|Treadclimber|Web|Third Party Call Center - Evolve|CAM46202 ION*L60*WLKMFTIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|12/5/2014|6/3/2015
CUS-19859908|Treadclimber|Web|Third Party Call Center - Evolve|CAM46176 HALLN60*WLKMFTIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|12/6/2014|6/2/2015
CUS-19860392|Treadclimber|Web|Web|CAM16426 DSETDIR|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/6/2014|5/14/2015
CUS-651249|Bowflex Max Trainer|Call Center|Call Center Internal|CAM46167 DRTMN60*MRYMXTIC|Short Form||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|12/6/2014|6/15/2015
CUS-19861712|Treadclimber|Web|Web|CAM16426 DSETDIR|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/6/2014|5/23/2015
CUS-19862370|Bowflex Max Trainer|Web|Web|CAM45009 dosg2eml1|Online Search||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|12/6/2014|5/12/2015
CUS-19862541|Treadclimber|Web|Web|CAM16414 DEGBFTRC|Electronic - UnSourced|Unsourced|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/6/2014|5/20/2015
CUS-19864748|Bowflex Max Trainer|Web|Web|CAM44952 dosbieml1|Online Search||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|12/7/2014|5/17/2015
CUS-19864726|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/7/2014|5/24/2015
CUS-19862586|Bowflex Max Trainer|Web|Web|CAM44429 dosbiesl1|Online Search||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|12/7/2014|5/12/2015
CUS-19865473|Treadclimber|Web|Web|CAM36079 dsetsf11e|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/7/2014|5/9/2015
CUS-19865904|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/7/2014|5/23/2015
CUS-19865973|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/7/2014|5/6/2015
CUS-19866764|Treadclimber|Web|Web|CAM16426 DSETDIR|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/8/2014|6/29/2015
CUS-19867366|Bowflex Max Trainer|Web|Web|CAM44887 dofg2efeed1|Online Shopping||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|12/8/2014|5/26/2015
CUS-19868197|Treadclimber|Web|Web|CAM37655 dosbitsl10|Online Search|Bing|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/8/2014|6/18/2015
CUS-19869211|Bowflex Max Trainer|Web|Web|CAM44952 dosbieml1|Online Search||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|12/9/2014|5/14/2015
CUS-19870197|Treadclimber|Web|Web|CAM16426 DSETDIR|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/9/2014|5/10/2015
CUS-19870462|Treadclimber|Web|Web|CAM36079 dsetsf11e|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/9/2014|6/18/2015
CUS-19870924|Treadclimber|Call Center|Call Center Internal|CAM46197 INSPN180WLKMFTIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|12/9/2014|5/7/2015
CUS-19873741|Treadclimber|Web|Web|CAM36079 dsetsf11e|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/10/2014|6/22/2015
CUS-19874429|Treadclimber|Call Center|Call Center Internal|CAM46181 HALMN120WLKMFTIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|12/11/2014|5/17/2015
CUS-19874711|Treadclimber|Web|Web|CAM46402 DEMTTCEM4125|Email - Promotion||T7HFSTC10|TC10 - $700 off, Free Ship (OM 1642)|12/11/2014|5/20/2015
CUS-19593415|Treadclimber|Web|Web|CAM16414 DEGBFTRC|Electronic - UnSourced|Unsourced|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/11/2014|5/13/2015
CUS-19875483|Treadclimber|Web|Web|CAM36079 dsetsf11e|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/11/2014|5/25/2015
CUS-19876123|Treadclimber|Web|Web|CAM36608 dsetsf12a|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/11/2014|6/7/2015
CUS-19877012|Bowflex Max Trainer|Call Center|Call Center Internal|CAM46157 SPKEN120MRYMXTIC|Short Form||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|12/12/2014|5/30/2015
CUS-19877258|Treadclimber|Web|Web|CAM23879 degt1sitetc|Electronic - UnSourced|Unsourced|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/12/2014|5/15/2015
CUS-19877366|Treadclimber|Web|Web|CAM43666 dosg2tmobile4|Online Search||TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/12/2014|6/17/2015
CUS-19878589|Treadclimber|Call Center|Third Party Call Center - Evolve|CAM46197 INSPN180WLKMFTIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|12/12/2014|5/29/2015
CUS-19878936|Treadclimber|Web|Web|CAM36079 dsetsf11e|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/13/2014|5/26/2015
CUS-19878959|Treadclimber|Web|Web|CAM36079 dsetsf11e|Electronic - Short Form|TV|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/13/2014|6/7/2015
CUS-19880633|Treadclimber|Web|Third Party Call Center - Evolve|CAM46195 METVN120WLKMFTIC|Short Form||T2HTC10TC20|TC20/TC10 Savings Card - $200 off (OM 1703)|12/13/2014|6/29/2015
CUS-19880934|Bowflex Max Trainer|Web|Web|CAM44172 dseesf14a|Electronic - Short Form||BMT30DAY|30 Day Satisfaction Guarantee (OM 1719)|12/13/2014|6/12/2015
CUS-19881158|Treadclimber|Web|Web|CAM38842 dosg2tsl27|Online Search|Google|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/13/2014|5/25/2015
CUS-19881275|Bowflex Max Trainer|Web|Web|CAM44887 dofg2efeed1|Online Shopping||BMT30DAY|Max Trainer - 30 Day Satisfaction Guarantee (OM 1719)|12/13/2014|6/14/2015
CUS-19881307|Treadclimber|Web|Web|CAM16414 DEGBFTRC|Electronic - UnSourced|Unsourced|TRC6WEEK|Treadclimber - 6 Week Satisfaction Guarantee|12/13/2014|6/23/2015
