Treadclimber,CAM45043 SAWDOFG2E,,3/3/2015,3/2/2015,1,Online Shopping,Call Center Internal
Treadclimber,CAM44626 1800BOWFLEX_BMT,,3/18/2015,3/16/2015,2,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM44626 1800BOWFLEX_BMT,,3/20/2015,3/16/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM44626 1800BOWFLEX_BMT,,3/22/2015,3/16/2015,3,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,,3/16/2015,3/16/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,3/17/2015,3/17/2015,3/16/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,,3/18/2015,3/16/2015,4,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,3/19/2015,3/19/2015,3/16/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,,3/19/2015,3/16/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,,3/20/2015,3/16/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,3/21/2015,3/21/2015,3/16/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,,3/21/2015,3/16/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,3/22/2015,3/22/2015,3/16/2015,1,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,,3/22/2015,3/16/2015,2,Electronic - UnSourced,Call Center Internal
Treadclimber,CAM6025 SAWWEBTC,3/19/2015,3/19/2015,3/16/2015,1,Electronic - UnSourced,Third Party Call Center - Evolve
Treadclimber,CAM6025 SAWWEBTC,3/21/2015,3/21/2015,3/16/2015,1,Electronic - UnSourced,Third Party Call Center - Evolve
Treadclimber,CAM10374 SAWMSTC,3/20/2015,3/20/2015,3/16/2015,1,Online,Call Center Internal
Treadclimber,CAM12351 SAWFROOGTC,3/20/2015,3/20/2015,3/16/2015,1,Online,Call Center Internal
Treadclimber,CAM12351 SAWFROOGTC,3/22/2015,3/22/2015,3/16/2015,1,Online,Call Center Internal
Treadclimber,CAM6110 SAWGOOGTC,,3/16/2015,3/16/2015,3,Online,Call Center Internal
Treadclimber,CAM6110 SAWGOOGTC,3/17/2015,3/17/2015,3/16/2015,1,Online,Call Center Internal
Treadclimber,CAM6110 SAWGOOGTC,,3/17/2015,3/16/2015,3,Online,Call Center Internal
Treadclimber,CAM6110 SAWGOOGTC,,3/18/2015,3/16/2015,1,Online,Call Center Internal
Treadclimber,CAM6110 SAWGOOGTC,,3/19/2015,3/16/2015,1,Online,Call Center Internal
Treadclimber,CAM6110 SAWGOOGTC,3/20/2015,3/20/2015,3/16/2015,1,Online,Call Center Internal
Treadclimber,CAM6110 SAWGOOGTC,,3/20/2015,3/16/2015,1,Online,Call Center Internal
Treadclimber,CAM6110 SAWGOOGTC,,3/21/2015,3/16/2015,1,Online,Call Center Internal
Treadclimber,CAM6110 SAWGOOGTC,,3/22/2015,3/16/2015,1,Online,Call Center Internal
Treadclimber,CAM38445 dodnettdl1,,3/17/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM38445 dodnettdl1,3/19/2015,3/19/2015,3/16/2015,2,Online Display,Web
Treadclimber,CAM38445 dodnettdl1,,3/19/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM38445 dodnettdl1,,3/20/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM38445 dodnettdl1,,3/21/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM39390 dodqctdl5,3/16/2015,3/16/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM39390 dodqctdl5,3/17/2015,3/17/2015,3/16/2015,2,Online Display,Web
Treadclimber,CAM39390 dodqctdl5,3/20/2015,3/20/2015,3/16/2015,2,Online Display,Web
Treadclimber,CAM39391 dodrftdl4,3/16/2015,3/16/2015,3/16/2015,6,Online Display,Web
Treadclimber,CAM39391 dodrftdl4,3/17/2015,3/17/2015,3/16/2015,2,Online Display,Web
Treadclimber,CAM39391 dodrftdl4,,3/17/2015,3/16/2015,2,Online Display,Web
Treadclimber,CAM39391 dodrftdl4,3/18/2015,3/18/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM39391 dodrftdl4,3/19/2015,3/19/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM39391 dodrftdl4,3/20/2015,3/20/2015,3/16/2015,3,Online Display,Web
Treadclimber,CAM39391 dodrftdl4,3/22/2015,3/22/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM44885 dodybttml1,,3/20/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM45518 DODADCTDL2,3/16/2015,3/16/2015,3/16/2015,2,Online Display,Web
Treadclimber,CAM45518 DODADCTDL2,3/17/2015,3/17/2015,3/16/2015,2,Online Display,Web
Treadclimber,CAM46041 DODYBTTDL5,3/17/2015,3/17/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM46041 DODYBTTDL5,3/18/2015,3/18/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM46542 DODQCTDL10,3/16/2015,3/16/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM46544 DODRFTML2,3/16/2015,3/16/2015,3/16/2015,2,Online Display,Web
Treadclimber,CAM46544 DODRFTML2,3/21/2015,3/21/2015,3/16/2015,2,Online Display,Web
Treadclimber,CAM46549 DODADCTDL6,,3/17/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM46549 DODADCTDL6,,3/18/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM46551 DODMAGTDL6,,3/17/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM46551 DODMAGTDL6,3/22/2015,3/22/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM46552 DODNETTDL7,3/16/2015,3/16/2015,3/16/2015,2,Online Display,Web
Treadclimber,CAM46552 DODNETTDL7,,3/16/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM46552 DODNETTDL7,,3/17/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM46552 DODNETTDL7,,3/18/2015,3/16/2015,2,Online Display,Web
Treadclimber,CAM46552 DODNETTDL7,,3/19/2015,3/16/2015,4,Online Display,Web
Treadclimber,CAM46552 DODNETTDL7,3/20/2015,3/20/2015,3/16/2015,2,Online Display,Web
Treadclimber,CAM46552 DODNETTDL7,3/21/2015,3/21/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM46552 DODNETTDL7,,3/21/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM46552 DODNETTDL7,3/22/2015,3/22/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM46552 DODNETTDL7,,3/22/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM46553 DODRFTDL8,,3/16/2015,3/16/2015,2,Online Display,Web
Treadclimber,CAM46553 DODRFTDL8,,3/17/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM46553 DODRFTDL8,,3/18/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM46553 DODRFTDL8,3/20/2015,3/20/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM46553 DODRFTDL8,,3/21/2015,3/16/2015,1,Online Display,Web
Treadclimber,CAM30796 SAWDOSG2G,,3/16/2015,3/16/2015,1,Online Search,Call Center Internal
Treadclimber,CAM30796 SAWDOSG2G,,3/19/2015,3/16/2015,1,Online Search,Call Center Internal
Treadclimber,CAM30841 icaosgctsl2,3/16/2015,3/16/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM31080 dosg2ggl1bf,,3/16/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,3/16/2015,3/16/2015,3/16/2015,4,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,,3/16/2015,3/16/2015,10,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,3/17/2015,3/17/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,4/13/2015,3/17/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,,3/17/2015,3/16/2015,5,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,3/18/2015,3/18/2015,3/16/2015,5,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,4/2/2015,3/18/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,,3/18/2015,3/16/2015,6,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,3/19/2015,3/19/2015,3/16/2015,2,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,,3/19/2015,3/16/2015,5,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,3/20/2015,3/20/2015,3/16/2015,3,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,,3/20/2015,3/16/2015,4,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,3/21/2015,3/21/2015,3/16/2015,5,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,3/22/2015,3/21/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,,3/21/2015,3/16/2015,6,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,3/22/2015,3/22/2015,3/16/2015,2,Online Search,Web
Treadclimber,CAM31082 dosg2tgl1tc,,3/22/2015,3/16/2015,9,Online Search,Web
Treadclimber,CAM32376 dosg2csl1,,3/16/2015,3/16/2015,2,Online Search,Web
Treadclimber,CAM32376 dosg2csl1,,3/21/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM32595 SAWDOSBIT,,3/16/2015,3/16/2015,2,Online Search,Call Center Internal
Treadclimber,CAM33117 dosg2tmobile,3/20/2015,3/20/2015,3/16/2015,2,Online Search,Web
Treadclimber,CAM33117 dosg2tmobile,3/21/2015,3/21/2015,3/16/2015,6,Online Search,Web
Treadclimber,CAM33117 dosg2tmobile,3/22/2015,3/22/2015,3/16/2015,6,Online Search,Web
Treadclimber,CAM36194 dosg2tsl1,3/16/2015,3/16/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM36194 dosg2tsl1,,3/17/2015,3/16/2015,3,Online Search,Web
Treadclimber,CAM36194 dosg2tsl1,3/18/2015,3/18/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM36194 dosg2tsl1,,3/18/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM36194 dosg2tsl1,3/19/2015,3/19/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM36194 dosg2tsl1,,3/19/2015,3/16/2015,3,Online Search,Web
Treadclimber,CAM36194 dosg2tsl1,,3/20/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM36194 dosg2tsl1,,3/22/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM36206 dosg2tsl7,3/16/2015,3/16/2015,3/16/2015,2,Online Search,Web
Treadclimber,CAM36206 dosg2tsl7,,3/17/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM36206 dosg2tsl7,3/20/2015,3/20/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,3/16/2015,3/16/2015,3/16/2015,34,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,4/3/2015,3/16/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,,3/16/2015,3/16/2015,33,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,3/17/2015,3/17/2015,3/16/2015,15,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,4/14/2015,3/17/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,,3/17/2015,3/16/2015,21,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,3/18/2015,3/18/2015,3/16/2015,6,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,,3/18/2015,3/16/2015,22,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,3/19/2015,3/19/2015,3/16/2015,11,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,,3/19/2015,3/16/2015,20,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,3/20/2015,3/20/2015,3/16/2015,7,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,3/21/2015,3/20/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,,3/20/2015,3/16/2015,17,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,3/21/2015,3/21/2015,3/16/2015,6,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,,3/21/2015,3/16/2015,14,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,3/22/2015,3/22/2015,3/16/2015,9,Online Search,Web
Treadclimber,CAM37440 dosg2tsl21,,3/22/2015,3/16/2015,22,Online Search,Web
Treadclimber,CAM37442 dosg2tsl23,3/19/2015,3/19/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM37443 dosg2tsl24,3/20/2015,3/20/2015,3/16/2015,3,Online Search,Web
Treadclimber,CAM37443 dosg2tsl24,,3/20/2015,3/16/2015,2,Online Search,Web
Treadclimber,CAM37443 dosg2tsl24,3/21/2015,3/21/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM37443 dosg2tsl24,,3/21/2015,3/16/2015,2,Online Search,Web
Treadclimber,CAM37443 dosg2tsl24,3/22/2015,3/22/2015,3/16/2015,4,Online Search,Web
Treadclimber,CAM37443 dosg2tsl24,,3/22/2015,3/16/2015,7,Online Search,Web
Treadclimber,CAM37492 dosbitsl5,3/16/2015,3/16/2015,3/16/2015,12,Online Search,Web
Treadclimber,CAM37492 dosbitsl5,,3/16/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM37492 dosbitsl5,3/17/2015,3/17/2015,3/16/2015,6,Online Search,Web
Treadclimber,CAM37492 dosbitsl5,,3/17/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM37492 dosbitsl5,3/18/2015,3/18/2015,3/16/2015,7,Online Search,Web
Treadclimber,CAM37492 dosbitsl5,3/19/2015,3/19/2015,3/16/2015,7,Online Search,Web
Treadclimber,CAM37492 dosbitsl5,3/20/2015,3/20/2015,3/16/2015,3,Online Search,Web
Treadclimber,CAM37492 dosbitsl5,3/21/2015,3/21/2015,3/16/2015,3,Online Search,Web
Treadclimber,CAM37492 dosbitsl5,3/22/2015,3/22/2015,3/16/2015,10,Online Search,Web
Treadclimber,CAM37493 dosbitsl6,3/16/2015,3/16/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM37494 dosbitsl7,3/18/2015,3/18/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM37494 dosbitsl7,,3/21/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM37495 dosbitsl8,3/18/2015,3/18/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM37655 dosbitsl10,3/16/2015,3/16/2015,3/16/2015,18,Online Search,Web
Treadclimber,CAM37655 dosbitsl10,,3/16/2015,3/16/2015,9,Online Search,Web
Treadclimber,CAM37655 dosbitsl10,3/17/2015,3/17/2015,3/16/2015,5,Online Search,Web
Treadclimber,CAM37655 dosbitsl10,,3/17/2015,3/16/2015,9,Online Search,Web
Treadclimber,CAM37655 dosbitsl10,3/18/2015,3/18/2015,3/16/2015,7,Online Search,Web
Treadclimber,CAM37655 dosbitsl10,,3/18/2015,3/16/2015,12,Online Search,Web
Treadclimber,CAM37655 dosbitsl10,3/19/2015,3/19/2015,3/16/2015,5,Online Search,Web
Treadclimber,CAM37655 dosbitsl10,3/31/2015,3/19/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM37655 dosbitsl10,4/20/2015,3/19/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM37655 dosbitsl10,,3/19/2015,3/16/2015,8,Online Search,Web
Treadclimber,CAM37655 dosbitsl10,3/20/2015,3/20/2015,3/16/2015,4,Online Search,Web
Treadclimber,CAM37655 dosbitsl10,,3/20/2015,3/16/2015,5,Online Search,Web
Treadclimber,CAM37655 dosbitsl10,3/21/2015,3/21/2015,3/16/2015,4,Online Search,Web
Treadclimber,CAM37655 dosbitsl10,,3/21/2015,3/16/2015,8,Online Search,Web
Treadclimber,CAM37655 dosbitsl10,3/22/2015,3/22/2015,3/16/2015,8,Online Search,Web
Treadclimber,CAM37655 dosbitsl10,,3/22/2015,3/16/2015,7,Online Search,Web
Treadclimber,CAM37660 icaosbctsl5,3/16/2015,3/16/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM38842 dosg2tsl27,3/16/2015,3/16/2015,3/16/2015,15,Online Search,Web
Treadclimber,CAM38842 dosg2tsl27,,3/16/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM38842 dosg2tsl27,3/17/2015,3/17/2015,3/16/2015,8,Online Search,Web
Treadclimber,CAM38842 dosg2tsl27,3/18/2015,3/18/2015,3/16/2015,3,Online Search,Web
Treadclimber,CAM38842 dosg2tsl27,,3/18/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM38842 dosg2tsl27,3/19/2015,3/19/2015,3/16/2015,4,Online Search,Web
Treadclimber,CAM38842 dosg2tsl27,,3/19/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM38842 dosg2tsl27,3/20/2015,3/20/2015,3/16/2015,4,Online Search,Web
Treadclimber,CAM38842 dosg2tsl27,3/22/2015,3/22/2015,3/16/2015,2,Online Search,Web
Treadclimber,CAM39442 dosbitgl1tc,3/16/2015,3/16/2015,3/16/2015,2,Online Search,Web
Treadclimber,CAM39442 dosbitgl1tc,,3/16/2015,3/16/2015,3,Online Search,Web
Treadclimber,CAM39442 dosbitgl1tc,3/17/2015,3/17/2015,3/16/2015,2,Online Search,Web
Treadclimber,CAM39442 dosbitgl1tc,,3/17/2015,3/16/2015,2,Online Search,Web
Treadclimber,CAM39442 dosbitgl1tc,3/18/2015,3/18/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM39442 dosbitgl1tc,,3/18/2015,3/16/2015,2,Online Search,Web
Treadclimber,CAM39442 dosbitgl1tc,,3/19/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM39442 dosbitgl1tc,,3/20/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM39442 dosbitgl1tc,,3/21/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM39442 dosbitgl1tc,,3/22/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM43666 dosg2tmobile4,3/16/2015,3/16/2015,3/16/2015,17,Online Search,Web
Treadclimber,CAM43666 dosg2tmobile4,3/19/2015,3/16/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM43666 dosg2tmobile4,,3/16/2015,3/16/2015,7,Online Search,Web
Treadclimber,CAM43666 dosg2tmobile4,3/17/2015,3/17/2015,3/16/2015,8,Online Search,Web
Treadclimber,CAM43666 dosg2tmobile4,,3/17/2015,3/16/2015,3,Online Search,Web
Treadclimber,CAM43666 dosg2tmobile4,3/18/2015,3/18/2015,3/16/2015,11,Online Search,Web
Treadclimber,CAM43666 dosg2tmobile4,,3/18/2015,3/16/2015,8,Online Search,Web
Treadclimber,CAM43666 dosg2tmobile4,3/19/2015,3/19/2015,3/16/2015,16,Online Search,Web
Treadclimber,CAM43666 dosg2tmobile4,,3/19/2015,3/16/2015,10,Online Search,Web
Treadclimber,CAM43666 dosg2tmobile4,3/20/2015,3/20/2015,3/16/2015,10,Online Search,Web
Treadclimber,CAM43666 dosg2tmobile4,4/2/2015,3/20/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM43666 dosg2tmobile4,,3/20/2015,3/16/2015,3,Online Search,Web
Treadclimber,CAM43666 dosg2tmobile4,3/21/2015,3/21/2015,3/16/2015,7,Online Search,Web
Treadclimber,CAM43666 dosg2tmobile4,,3/21/2015,3/16/2015,7,Online Search,Web
Treadclimber,CAM43666 dosg2tmobile4,3/22/2015,3/22/2015,3/16/2015,8,Online Search,Web
Treadclimber,CAM43666 dosg2tmobile4,,3/22/2015,3/16/2015,9,Online Search,Web
Treadclimber,CAM43804 dosg2tmobile6,3/16/2015,3/16/2015,3/16/2015,5,Online Search,Web
Treadclimber,CAM43804 dosg2tmobile6,3/17/2015,3/17/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM43804 dosg2tmobile6,3/18/2015,3/17/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM43804 dosg2tmobile6,3/18/2015,3/18/2015,3/16/2015,3,Online Search,Web
Treadclimber,CAM43804 dosg2tmobile6,,3/18/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM43804 dosg2tmobile6,3/19/2015,3/19/2015,3/16/2015,2,Online Search,Web
Treadclimber,CAM43804 dosg2tmobile6,,3/19/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM43804 dosg2tmobile6,3/20/2015,3/20/2015,3/16/2015,2,Online Search,Web
Treadclimber,CAM43804 dosg2tmobile6,4/8/2015,3/20/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM43804 dosg2tmobile6,3/21/2015,3/21/2015,3/16/2015,4,Online Search,Web
Treadclimber,CAM43804 dosg2tmobile6,,3/21/2015,3/16/2015,2,Online Search,Web
Treadclimber,CAM43804 dosg2tmobile6,3/22/2015,3/22/2015,3/16/2015,3,Online Search,Web
Treadclimber,CAM43804 dosg2tmobile6,3/23/2015,3/22/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM44065 SAWDOSG2TMOBILE2,3/16/2015,3/16/2015,3/16/2015,1,Online Search,Call Center Internal
Treadclimber,CAM44065 SAWDOSG2TMOBILE2,3/17/2015,3/17/2015,3/16/2015,1,Online Search,Call Center Internal
Treadclimber,CAM44065 SAWDOSG2TMOBILE2,3/19/2015,3/19/2015,3/16/2015,1,Online Search,Call Center Internal
Treadclimber,CAM44065 SAWDOSG2TMOBILE2,3/20/2015,3/20/2015,3/16/2015,1,Online Search,Call Center Internal
Treadclimber,CAM44065 SAWDOSG2TMOBILE2,3/17/2015,3/17/2015,3/16/2015,1,Online Search,Third Party Call Center - Evolve
Treadclimber,CAM44065 SAWDOSG2TMOBILE2,,3/21/2015,3/16/2015,1,Online Search,Third Party Call Center - Evolve
Treadclimber,CAM44223 SAWDOSBIE,,3/17/2015,3/16/2015,1,Online Search,Call Center Internal
Treadclimber,CAM44230 SAWDOSG2E,,3/21/2015,3/16/2015,2,Online Search,Call Center Internal
Treadclimber,CAM44230 SAWDOSG2E,,3/17/2015,3/16/2015,1,Online Search,Third Party Call Center - Evolve
Treadclimber,CAM44435 dosg2egl1mx,,3/16/2015,3/16/2015,3,Online Search,Web
Treadclimber,CAM44435 dosg2egl1mx,,3/17/2015,3/16/2015,2,Online Search,Web
Treadclimber,CAM44435 dosg2egl1mx,,3/18/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM44435 dosg2egl1mx,,3/21/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM44497 dosg2esl1,,3/16/2015,3/16/2015,6,Online Search,Web
Treadclimber,CAM44497 dosg2esl1,,3/18/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM44497 dosg2esl1,,3/21/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM44497 dosg2esl1,,3/22/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM44520 dosbiegl1mx,,3/22/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM45009 dosg2eml1,,3/18/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM45009 dosg2eml1,,3/19/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM45009 dosg2eml1,,3/21/2015,3/16/2015,2,Online Search,Web
Treadclimber,CAM45122 SAWDOSBIE_TRC,,3/21/2015,3/16/2015,1,Online Search,Call Center Internal
Treadclimber,CAM45730 DOSG2ESL7,,3/18/2015,3/16/2015,1,Online Search,Call Center Internal
Treadclimber,CAM45730 DOSG2ESL7,,3/16/2015,3/16/2015,3,Online Search,Web
Treadclimber,CAM45852 DOSG2TSL32,3/20/2015,3/20/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM45852 DOSG2TSL32,3/21/2015,3/21/2015,3/16/2015,8,Online Search,Web
Treadclimber,CAM45852 DOSG2TSL32,,3/21/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM45852 DOSG2TSL32,3/22/2015,3/22/2015,3/16/2015,5,Online Search,Web
Treadclimber,CAM45852 DOSG2TSL32,,3/22/2015,3/16/2015,2,Online Search,Web
Treadclimber,CAM46146 DOSBITSL17,3/16/2015,3/16/2015,3/16/2015,9,Online Search,Web
Treadclimber,CAM46146 DOSBITSL17,,3/16/2015,3/16/2015,4,Online Search,Web
Treadclimber,CAM46146 DOSBITSL17,3/17/2015,3/17/2015,3/16/2015,4,Online Search,Web
Treadclimber,CAM46146 DOSBITSL17,3/18/2015,3/18/2015,3/16/2015,4,Online Search,Web
Treadclimber,CAM46146 DOSBITSL17,,3/18/2015,3/16/2015,2,Online Search,Web
Treadclimber,CAM46146 DOSBITSL17,3/19/2015,3/19/2015,3/16/2015,5,Online Search,Web
Treadclimber,CAM46146 DOSBITSL17,,3/19/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM46146 DOSBITSL17,3/20/2015,3/20/2015,3/16/2015,8,Online Search,Web
Treadclimber,CAM46146 DOSBITSL17,4/1/2015,3/20/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM46146 DOSBITSL17,,3/20/2015,3/16/2015,2,Online Search,Web
Treadclimber,CAM46146 DOSBITSL17,3/21/2015,3/21/2015,3/16/2015,8,Online Search,Web
Treadclimber,CAM46146 DOSBITSL17,,3/21/2015,3/16/2015,3,Online Search,Web
Treadclimber,CAM46146 DOSBITSL17,3/22/2015,3/22/2015,3/16/2015,6,Online Search,Web
Treadclimber,CAM46146 DOSBITSL17,,3/22/2015,3/16/2015,1,Online Search,Web
Treadclimber,CAM32080 SAWDOFG2G,,3/19/2015,3/16/2015,1,Online Shopping,Call Center Internal
Treadclimber,CAM32123 dofg2tfeed1,3/16/2015,3/16/2015,3/16/2015,10,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,4/5/2015,3/16/2015,3/16/2015,1,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,,3/16/2015,3/16/2015,12,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,3/17/2015,3/17/2015,3/16/2015,5,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,,3/17/2015,3/16/2015,3,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,3/18/2015,3/18/2015,3/16/2015,4,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,,3/18/2015,3/16/2015,6,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,3/19/2015,3/19/2015,3/16/2015,2,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,,3/19/2015,3/16/2015,10,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,3/20/2015,3/20/2015,3/16/2015,1,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,,3/20/2015,3/16/2015,3,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,3/21/2015,3/21/2015,3/16/2015,1,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,,3/21/2015,3/16/2015,3,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,3/22/2015,3/22/2015,3/16/2015,8,Online Shopping,Web
Treadclimber,CAM32123 dofg2tfeed1,,3/22/2015,3/16/2015,11,Online Shopping,Web
